league,team,jogos,ppg,vit%,emp%,der%,golos_marcados,golos_sofridos,diff_golos,marca%,CS%,BTTS%,O2.5%,U2.5%,remates,remates_sofridos,SOT,SOT_sofridos,cantos,cantos_sofridos,amarelos,amarelos_sofridos,gf_sum,ga_sum,shots_sum,shots_against_sum,sot_sum,conversion_rate,sot_pct,xg_impl,xg_overperf,defensive_solidity,scope
D1,Bayern Munich,28,2.607142857142857,0.8214285714285714,0.14285714285714285,0.03571428571428571,3.5714285714285716,0.9642857142857143,2.607142857142857,1.0,0.35714285714285715,0.6428571428571429,0.9642857142857143,0.03571428571428571,19.107142857142858,10.142857142857142,8.678571428571429,2.7142857142857144,6.285714285714286,3.357142857142857,1.7857142857142858,1.6071428571428572,100,27,535,284,243,0.18691588785046728,0.4542056074766355,2.863928571428571,0.7075000000000005,0.09507042253521127,Total
D1,Dortmund,28,2.2857142857142856,0.6785714285714286,0.25,0.07142857142857142,2.142857142857143,1.0,1.1428571428571428,1.0,0.4642857142857143,0.5357142857142857,0.5714285714285714,0.42857142857142855,13.214285714285714,10.785714285714286,4.857142857142857,3.5,5.571428571428571,4.535714285714286,1.8571428571428572,1.6071428571428572,60,28,370,302,136,0.16216216216216217,0.3675675675675676,1.602857142857143,0.5399999999999998,0.09271523178807947,Total
D1,RB Leipzig,28,1.8928571428571428,0.5714285714285714,0.17857142857142858,0.25,1.9642857142857142,1.2857142857142858,0.6785714285714286,0.8928571428571429,0.35714285714285715,0.5714285714285714,0.6785714285714286,0.32142857142857145,15.464285714285714,12.0,5.678571428571429,3.9642857142857144,5.178571428571429,4.357142857142857,1.4285714285714286,2.0,55,36,433,336,159,0.12702078521939955,0.3672055427251732,1.8739285714285716,0.09035714285714258,0.10714285714285714,Total
D1,Stuttgart,28,1.8928571428571428,0.5714285714285714,0.17857142857142858,0.25,2.0,1.3571428571428572,0.6428571428571429,0.8928571428571429,0.35714285714285715,0.5714285714285714,0.7142857142857143,0.2857142857142857,14.892857142857142,12.071428571428571,5.857142857142857,4.357142857142857,5.357142857142857,4.035714285714286,1.9642857142857142,1.7142857142857142,56,38,417,338,164,0.1342925659472422,0.3932853717026379,1.932857142857143,0.06714285714285695,0.11242603550295859,Total
D1,Hoffenheim,28,1.7857142857142858,0.5357142857142857,0.17857142857142858,0.2857142857142857,1.9642857142857142,1.4642857142857142,0.5,0.8214285714285714,0.21428571428571427,0.6428571428571429,0.6785714285714286,0.32142857142857145,13.928571428571429,12.321428571428571,5.214285714285714,4.392857142857143,5.678571428571429,5.071428571428571,1.9285714285714286,1.4285714285714286,55,41,390,345,146,0.14102564102564102,0.37435897435897436,1.7207142857142856,0.24357142857142855,0.11884057971014493,Total
D1,Leverkusen,28,1.75,0.5,0.25,0.25,2.0714285714285716,1.3928571428571428,0.6785714285714286,0.8571428571428571,0.25,0.6071428571428571,0.5714285714285714,0.42857142857142855,14.5,11.892857142857142,4.892857142857143,4.785714285714286,5.285714285714286,4.142857142857143,2.25,2.7142857142857144,58,39,406,333,137,0.14285714285714285,0.3374384236453202,1.6146428571428573,0.45678571428571435,0.11711711711711711,Total
D1,Ein Frankfurt,28,1.3928571428571428,0.35714285714285715,0.32142857142857145,0.32142857142857145,1.8571428571428572,1.8928571428571428,-0.03571428571428571,0.8928571428571429,0.25,0.6785714285714286,0.6428571428571429,0.35714285714285715,11.821428571428571,11.964285714285714,4.464285714285714,4.607142857142857,4.428571428571429,4.178571428571429,1.8214285714285714,2.0714285714285716,52,53,331,335,125,0.15709969788519637,0.3776435045317221,1.4732142857142858,0.3839285714285714,0.1582089552238806,Total
D1,Freiburg,28,1.3214285714285714,0.35714285714285715,0.25,0.39285714285714285,1.4642857142857142,1.6785714285714286,-0.21428571428571427,0.7142857142857143,0.17857142857142858,0.6071428571428571,0.6428571428571429,0.35714285714285715,12.75,13.928571428571429,4.321428571428571,4.714285714285714,4.464285714285714,4.142857142857143,1.6428571428571428,2.357142857142857,41,47,357,390,121,0.11484593837535013,0.3389355742296919,1.4260714285714287,0.038214285714285534,0.12051282051282051,Total
D1,Mainz,28,1.1785714285714286,0.2857142857142857,0.32142857142857145,0.39285714285714285,1.25,1.5357142857142858,-0.2857142857142857,0.6785714285714286,0.10714285714285714,0.6071428571428571,0.5357142857142857,0.4642857142857143,11.321428571428571,14.678571428571429,3.75,5.071428571428571,4.964285714285714,4.535714285714286,2.2142857142857144,1.8928571428571428,35,43,317,411,105,0.11041009463722397,0.3312302839116719,1.2375,0.012499999999999956,0.10462287104622871,Total
D1,Augsburg,28,1.1428571428571428,0.32142857142857145,0.17857142857142858,0.5,1.2142857142857142,1.8214285714285714,-0.6071428571428571,0.7142857142857143,0.17857142857142858,0.5714285714285714,0.5714285714285714,0.42857142857142855,12.964285714285714,13.785714285714286,4.392857142857143,4.714285714285714,4.5,5.464285714285714,2.5357142857142856,1.75,34,51,363,386,123,0.09366391184573003,0.33884297520661155,1.4496428571428572,-0.23535714285714304,0.13212435233160622,Total
