league,team,scope,market,jogos,n_eventos,hit_rate,hit_std,wilson_lo,wilson_hi,edge_vs_liga,roi_unid_por_aposta,odds_avg,prob_impl,value_estimado,form_recent_5,alerta_tendencia_inversa
D1,Ein Frankfurt,Fora,Over 2.5 golos,14,14.0,0.7142857142857143,0.45175395145262565,0.4535045882751561,0.882788120898909,0.09126984126984128,0.06357142857142854,1.56,0.641025641025641,0.11428571428571432,0.6,False
D1,Ein Frankfurt,Fora,Under 2.5 golos,14,14.0,0.2857142857142857,0.45175395145262565,0.11721187910109102,0.546495411724844,-0.09126984126984128,-0.39785714285714285,2.5092857142857143,0.39851978366068885,-0.283061224489796,0.4,False
D1,Ein Frankfurt,Fora,Handicap Asiático (AH),14,,,,,,,-0.02428571428571426,1.8664285714285715,0.5357826253348641,,,False
D1,Ein Frankfurt,Fora,Casa marca (>=1),14,14.0,0.8571428571428571,0.34992710611188266,0.600580922361363,0.9599069262620787,0.08134920634920628,,,,,0.8,False
D1,Ein Frankfurt,Fora,Clean sheet,14,14.0,0.07142857142857142,0.2575393768188564,0.012721886112291648,0.3146926955395781,-0.1527777777777778,,,,,0.2,False
D1,Ein Frankfurt,Fora,Ambas marcam (BTTS),14,14.0,0.8571428571428571,0.34992710611188266,0.600580922361363,0.9599069262620787,0.26190476190476186,,,,,0.8,False
D1,Ein Frankfurt,Fora,Over 1.5 golos,14,14.0,0.9285714285714286,0.25753937681885636,0.6853073044604219,0.9872781138877085,0.09920634920634919,,,,,0.8,False
D1,Ein Frankfurt,Fora,Over 3.5 golos,14,14.0,0.6428571428571429,0.4791574237499549,0.3876400468214041,0.8365550926279727,0.23412698412698418,,,,,0.4,True
D1,Ein Frankfurt,Fora,Cantos total Over 8.5,14,14.0,0.5714285714285714,0.4948716593053935,0.3259026690286936,0.7861949006959947,-0.023809523809523836,,,,,0.4,True
D1,Ein Frankfurt,Fora,Cantos total Over 9.5,14,14.0,0.5,0.5,0.2679886791947528,0.7320113208052473,0.0,,,,,0.4,False
D1,Ein Frankfurt,Fora,Cantos total Over 10.5,14,14.0,0.21428571428571427,0.41032590332414487,0.07571248336916371,0.4758972377320828,-0.15873015873015875,,,,,0.2,False
D1,Ein Frankfurt,Fora,Cantos equipa Over 4.5,14,14.0,0.42857142857142855,0.49487165930539345,0.21380509930400526,0.6740973309713064,-0.07142857142857145,,,,,0.2,True
D1,Ein Frankfurt,Fora,Cantos equipa Over 5.5,14,14.0,0.21428571428571427,0.41032590332414487,0.07571248336916371,0.4758972377320828,-0.12301587301587305,,,,,0.0,True
D1,Ein Frankfurt,Fora,Equipa ganha cantos,14,14.0,0.2857142857142857,0.45175395145262565,0.11721187910109102,0.546495411724844,-0.1527777777777778,,,,,0.0,True
D1,Ein Frankfurt,Casa,Vitória (1X2),14,14.0,0.5,0.5,0.2679886791947528,0.7320113208052473,0.125,-0.10642857142857144,2.3421428571428575,0.4269594388533089,0.17107142857142876,0.6,False
D1,Ein Frankfurt,Casa,Over 2.5 golos,14,14.0,0.5714285714285714,0.4948716593053935,0.3259026690286936,0.7861949006959947,-0.051587301587301626,-0.10928571428571425,1.5614285714285712,0.6404391582799636,-0.10775510204081662,0.6,False
D1,Ein Frankfurt,Casa,Under 2.5 golos,14,14.0,0.42857142857142855,0.49487165930539345,0.21380509930400526,0.6740973309713064,0.05158730158730157,0.006428571428571418,2.3978571428571422,0.41703902293714634,0.027653061224489628,0.4,False
D1,Ein Frankfurt,Casa,Handicap Asiático (AH),14,,,,,,,-0.002142857142857129,1.8271428571428567,0.5473025801407351,,,False
D1,Ein Frankfurt,Casa,Casa marca (>=1),14,14.0,0.9285714285714286,0.25753937681885636,0.6853073044604219,0.9872781138877085,0.1527777777777778,,,,,1.0,False
D1,Ein Frankfurt,Casa,Clean sheet,14,14.0,0.42857142857142855,0.49487165930539345,0.21380509930400526,0.6740973309713064,0.20436507936507933,,,,,0.6,False
D1,Ein Frankfurt,Casa,Ambas marcam (BTTS),14,14.0,0.5,0.5,0.2679886791947528,0.7320113208052473,-0.09523809523809523,,,,,0.4,False
D1,Ein Frankfurt,Casa,Over 1.5 golos,14,14.0,0.7857142857142857,0.4103259033241449,0.5241027622679172,0.9242875166308363,-0.04365079365079372,,,,,0.8,False
D1,Ein Frankfurt,Casa,Over 3.5 golos,14,14.0,0.42857142857142855,0.49487165930539345,0.21380509930400526,0.6740973309713064,0.019841269841269826,,,,,0.4,False
D1,Ein Frankfurt,Casa,Cantos total Over 8.5,14,14.0,0.42857142857142855,0.49487165930539345,0.21380509930400526,0.6740973309713064,-0.16666666666666669,,,,,0.8,False
D1,Ein Frankfurt,Casa,Cantos total Over 9.5,14,14.0,0.35714285714285715,0.4791574237499549,0.16344490737202735,0.6123599531785959,-0.14285714285714285,,,,,0.6,False
D1,Ein Frankfurt,Casa,Cantos total Over 10.5,14,14.0,0.2857142857142857,0.45175395145262565,0.11721187910109102,0.546495411724844,-0.08730158730158732,,,,,0.4,False
D1,Ein Frankfurt,Casa,Cantos equipa Over 4.5,14,14.0,0.5714285714285714,0.4948716593053935,0.3259026690286936,0.7861949006959947,0.0714285714285714,,,,,0.8,False
D1,Ein Frankfurt,Casa,Cantos equipa Over 5.5,14,14.0,0.35714285714285715,0.4791574237499549,0.16344490737202735,0.6123599531785959,0.019841269841269826,,,,,0.4,False
D1,Ein Frankfurt,Casa,Equipa ganha cantos,14,14.0,0.5714285714285714,0.4948716593053935,0.3259026690286936,0.7861949006959947,0.1329365079365079,,,,,0.6,False
D1,FC Koln,Fora,Vitória (1X2),14,14.0,0.14285714285714285,0.3499271061118826,0.04009307373792117,0.399419077638637,-0.23214285714285715,-0.45999999999999996,3.9642857142857144,0.25225225225225223,-0.4336734693877551,0.0,False
D1,FC Koln,Fora,Over 2.5 golos,14,14.0,0.5,0.5,0.2679886791947528,0.7320113208052473,-0.12301587301587302,-0.17285714285714285,1.6335714285714285,0.6121556624398776,-0.18321428571428577,0.6,False
D1,FC Koln,Fora,Under 2.5 golos,14,14.0,0.5,0.5,0.2679886791947528,0.7320113208052473,0.12301587301587302,0.1528571428571428,2.255,0.4434589800443459,0.12749999999999995,0.4,False
D1,FC Koln,Fora,Handicap Asiático (AH),14,,,,,,,-0.05249999999999999,2.087142857142857,0.4791238877481177,,,False
D1,FC Koln,Fora,Casa marca (>=1),14,14.0,0.7857142857142857,0.4103259033241449,0.5241027622679172,0.9242875166308363,0.009920634920634885,,,,,0.8,False
D1,FC Koln,Fora,Clean sheet,14,14.0,0.14285714285714285,0.3499271061118826,0.04009307373792117,0.399419077638637,-0.08134920634920637,,,,,0.0,False
D1,FC Koln,Fora,Ambas marcam (BTTS),14,14.0,0.6428571428571429,0.4791574237499549,0.3876400468214041,0.8365550926279727,0.04761904761904767,,,,,0.8,False
D1,FC Koln,Fora,Over 1.5 golos,14,14.0,0.7857142857142857,0.4103259033241449,0.5241027622679172,0.9242875166308363,-0.04365079365079372,,,,,1.0,False
D1,FC Koln,Fora,Over 3.5 golos,14,14.0,0.42857142857142855,0.49487165930539345,0.21380509930400526,0.6740973309713064,0.019841269841269826,,,,,0.4,False
D1,FC Koln,Fora,Cantos total Over 8.5,14,14.0,0.7142857142857143,0.45175395145262565,0.4535045882751561,0.882788120898909,0.11904761904761907,,,,,0.6,False
D1,FC Koln,Fora,Cantos total Over 9.5,14,14.0,0.5714285714285714,0.4948716593053935,0.3259026690286936,0.7861949006959947,0.0714285714285714,,,,,0.4,True
D1,FC Koln,Fora,Cantos total Over 10.5,14,14.0,0.5,0.5,0.2679886791947528,0.7320113208052473,0.12698412698412698,,,,,0.2,True
D1,FC Koln,Fora,Cantos equipa Over 4.5,14,14.0,0.5,0.5,0.2679886791947528,0.7320113208052473,0.0,,,,,0.8,False
D1,FC Koln,Fora,Cantos equipa Over 5.5,14,14.0,0.2857142857142857,0.45175395145262565,0.11721187910109102,0.546495411724844,-0.051587301587301626,,,,,0.4,False
D1,FC Koln,Fora,Equipa ganha cantos,14,14.0,0.2857142857142857,0.45175395145262565,0.11721187910109102,0.546495411724844,-0.1527777777777778,,,,,0.6,False
D1,FC Koln,Casa,Vitória (1X2),14,14.0,0.2857142857142857,0.45175395145262565,0.11721187910109102,0.546495411724844,-0.0892857142857143,-0.37714285714285717,3.0907142857142853,0.3235498035590479,-0.11693877551020426,0.2,False
D1,FC Koln,Casa,Over 2.5 golos,14,14.0,0.7142857142857143,0.45175395145262565,0.4535045882751561,0.882788120898909,0.09126984126984128,0.13428571428571429,1.6271428571428572,0.6145741878841089,0.16224489795918373,0.8,False
D1,FC Koln,Casa,Under 2.5 golos,14,14.0,0.2857142857142857,0.45175395145262565,0.11721187910109102,0.546495411724844,-0.09126984126984128,-0.39999999999999997,2.325,0.4301075268817204,-0.33571428571428563,0.2,False
D1,FC Koln,Casa,Handicap Asiático (AH),14,,,,,,,-0.22107142857142856,1.8935714285714285,0.5281026027913995,,,False
D1,FC Koln,Casa,Casa marca (>=1),14,14.0,0.9285714285714286,0.25753937681885636,0.6853073044604219,0.9872781138877085,0.1527777777777778,,,,,1.0,False
D1,FC Koln,Casa,Clean sheet,14,14.0,0.07142857142857142,0.2575393768188564,0.012721886112291648,0.3146926955395781,-0.1527777777777778,,,,,0.2,False
D1,FC Koln,Casa,Ambas marcam (BTTS),14,14.0,0.8571428571428571,0.34992710611188266,0.600580922361363,0.9599069262620787,0.26190476190476186,,,,,0.8,False
D1,FC Koln,Casa,Over 1.5 golos,14,14.0,0.8571428571428571,0.34992710611188266,0.600580922361363,0.9599069262620787,0.02777777777777768,,,,,0.8,False
D1,FC Koln,Casa,Over 3.5 golos,14,14.0,0.42857142857142855,0.49487165930539345,0.21380509930400526,0.6740973309713064,0.019841269841269826,,,,,0.4,False
D1,FC Koln,Casa,Cantos total Over 8.5,14,14.0,0.5,0.5,0.2679886791947528,0.7320113208052473,-0.09523809523809523,,,,,0.4,False
D1,FC Koln,Casa,Cantos total Over 9.5,14,14.0,0.35714285714285715,0.4791574237499549,0.16344490737202735,0.6123599531785959,-0.14285714285714285,,,,,0.4,False
D1,FC Koln,Casa,Cantos total Over 10.5,14,14.0,0.2857142857142857,0.45175395145262565,0.11721187910109102,0.546495411724844,-0.08730158730158732,,,,,0.4,False
D1,FC Koln,Casa,Cantos equipa Over 4.5,14,14.0,0.42857142857142855,0.49487165930539345,0.21380509930400526,0.6740973309713064,-0.07142857142857145,,,,,0.4,False
D1,FC Koln,Casa,Cantos equipa Over 5.5,14,14.0,0.21428571428571427,0.41032590332414487,0.07571248336916371,0.4758972377320828,-0.12301587301587305,,,,,0.2,False
D1,FC Koln,Casa,Equipa ganha cantos,14,14.0,0.42857142857142855,0.49487165930539345,0.21380509930400526,0.6740973309713064,-0.009920634920634941,,,,,0.6,False
D1,Freiburg,Fora,Vitória (1X2),14,14.0,0.21428571428571427,0.41032590332414487,0.07571248336916371,0.4758972377320828,-0.16071428571428573,-0.42,3.902857142857143,0.2562225475841874,-0.16367346938775507,0.2,False
D1,Freiburg,Fora,Over 2.5 golos,14,14.0,0.5714285714285714,0.4948716593053935,0.3259026690286936,0.7861949006959947,-0.051587301587301626,0.02285714285714286,1.7671428571428573,0.5658852061438965,0.009795918367347056,0.6,False
D1,Freiburg,Fora,Under 2.5 golos,14,14.0,0.42857142857142855,0.49487165930539345,0.21380509930400526,0.6740973309713064,0.05158730158730157,-0.10999999999999997,2.082142857142857,0.4802744425385935,-0.10765306122448992,0.4,False
D1,Freiburg,Fora,Handicap Asiático (AH),14,,,,,,,-0.3228571428571429,1.8899999999999995,0.5291005291005293,,,False
