league,team,scope,cenario_lay,descricao,jogos,hit_rate,wilson_lo,wilson_hi,edge_vs_liga,confidence_weight,lay_score,flag_candidato,perde_3plus,perde_3plus_hi,ganha_3plus,ganha_3plus_hi,zero_zero,zero_zero_hi,sem_marcar,sem_marcar_hi,perde_sem_marcar,perde_sem_marcar_hi,vol_std_diff_golos,vol_std_total_golos,vol_std_pontos,vol_cv_golos_marcados
SC0,Motherwell,Total,Lay Cantos Over 8.5,Total de cantos Over 8.5,30,0.43333333333333335,0.27377237430615114,0.6080299045459127,-0.2944444444444444,0.0,3.1037611591959413,False,0.0,0.11351709139047801,0.1,0.2562144131526662,0.13333333333333333,0.2968168394441695,0.16666666666666666,0.33564705185680177,0.03333333333333333,0.16670751396958874,1.564892612574067,1.4966629547095764,1.2023125864580957,0.7154509446105349
SC0,Dundee,Total,Lay Derrota,Equipa perde o jogo,30,0.4666666666666667,0.3023212722412823,0.6385798671847496,0.1166666666666667,0.0,2.9211869733608857,False,0.13333333333333333,0.2968168394441695,0.0,0.11351709139047801,0.06666666666666667,0.21323817721072086,0.43333333333333335,0.6080299045459127,0.36666666666666664,0.5448675356639506,1.5638272140986536,1.5380362660079103,1.236482466066094,1.0447828864968804
SC0,Dundee,Total,Lay Under 2.5,Menos de 2.5 golos no jogo,30,0.4666666666666667,0.3023212722412823,0.6385798671847496,-0.033333333333333326,0.0,2.9211869733608857,False,0.13333333333333333,0.2968168394441695,0.0,0.11351709139047801,0.06666666666666667,0.21323817721072086,0.43333333333333335,0.6080299045459127,0.36666666666666664,0.5448675356639506,1.5638272140986536,1.5380362660079103,1.236482466066094,1.0447828864968804
SC0,Dundee,Total,Lay BTTS,Ambas as equipas marcam,30,0.4666666666666667,0.3023212722412823,0.6385798671847496,-0.03888888888888886,0.0,2.9211869733608857,False,0.13333333333333333,0.2968168394441695,0.0,0.11351709139047801,0.06666666666666667,0.21323817721072086,0.43333333333333335,0.6080299045459127,0.36666666666666664,0.5448675356639506,1.5638272140986536,1.5380362660079103,1.236482466066094,1.0447828864968804
SC0,Falkirk,Total,Lay BTTS,Ambas as equipas marcam,30,0.4666666666666667,0.3023212722412823,0.6385798671847496,-0.03888888888888886,0.0,2.9211869733608857,False,0.1,0.2562144131526662,0.1,0.2562144131526662,0.06666666666666667,0.21323817721072086,0.3333333333333333,0.5122027418616973,0.26666666666666666,0.44448302044311694,1.8257418583505538,1.4996295838935993,1.3337499349161706,0.997226069552443
SC0,Hearts,Total,Lay Over 2.5,Mais de 2.5 golos no jogo,30,0.4666666666666667,0.3023212722412823,0.6385798671847496,-0.033333333333333326,0.0,2.9211869733608857,False,0.0,0.11351709139047801,0.13333333333333333,0.2968168394441695,0.03333333333333333,0.16670751396958874,0.13333333333333333,0.2968168394441695,0.1,0.2562144131526662,1.374772708486752,1.5849991237291654,1.22065556157337,0.5946009551438579
SC0,Hibernian,Total,Lay Under 2.5,Menos de 2.5 golos no jogo,30,0.4666666666666667,0.3023212722412823,0.6385798671847496,-0.033333333333333326,0.0,2.9211869733608857,False,0.03333333333333333,0.16670751396958874,0.1,0.2562144131526662,0.1,0.2562144131526662,0.26666666666666666,0.44448302044311694,0.16666666666666666,0.33564705185680177,1.498517786199268,1.6669999666733315,1.2297244497131143,0.7500000000000001
SC0,Kilmarnock,Total,Lay Cantos Over 10.5,Total de cantos Over 10.5,30,0.4666666666666667,0.3023212722412823,0.6385798671847496,0.005555555555555536,0.0,2.9211869733608857,False,0.2,0.37306047381027446,0.03333333333333333,0.16670751396958874,0.06666666666666667,0.21323817721072086,0.26666666666666666,0.44448302044311694,0.2,0.37306047381027446,1.8138357147217055,1.6603212540549694,1.077032961426901,0.8576346483687822
SC0,Motherwell,Total,Lay Vitória,Equipa vence o jogo,30,0.4666666666666667,0.3023212722412823,0.6385798671847496,0.1166666666666667,0.0,2.9211869733608857,False,0.0,0.11351709139047801,0.1,0.2562144131526662,0.13333333333333333,0.2968168394441695,0.16666666666666666,0.33564705185680177,0.03333333333333333,0.16670751396958874,1.564892612574067,1.4966629547095764,1.2023125864580957,0.7154509446105349
SC0,Aberdeen,Total,Lay Cantos Over 10.5,Total de cantos Over 10.5,30,0.5,0.3315385122717376,0.6684614877282624,0.03888888888888886,0.0,2.7386127875258306,False,0.03333333333333333,0.16670751396958874,0.06666666666666667,0.21323817721072086,0.06666666666666667,0.21323817721072086,0.4666666666666667,0.6385798671847496,0.4,0.5767994750172617,1.7048949136725897,1.7048949136725895,1.2649110640673518,1.390443574307614
