league,team,scope,cenario_lay,descricao,jogos,hit_rate,wilson_lo,wilson_hi,edge_vs_liga,confidence_weight,lay_score,flag_candidato,perde_3plus,perde_3plus_hi,ganha_3plus,ganha_3plus_hi,zero_zero,zero_zero_hi,sem_marcar,sem_marcar_hi,perde_sem_marcar,perde_sem_marcar_hi,vol_std_diff_golos,vol_std_total_golos,vol_std_pontos,vol_cv_golos_marcados
E1,Blackburn,Casa,Lay Over 3.5,Mais de 3.5 golos no jogo,19,0.10526315789473684,0.029357941395096582,0.31394550494841694,-0.13649508386350492,0.2151362376289577,4.739113319042131,True,0.0,0.16818436536845052,0.0,0.16818436536845052,0.0,0.16818436536845052,0.21052631578947367,0.43334714240266087,0.21052631578947367,0.43334714240266087,1.0863035495026467,0.9085619211385301,1.1458705819514339,0.6382847385042254
E1,Blackburn,Casa,Lay Clean Sheet,Equipa não sofre golos (clean sheet),19,0.15789473684210525,0.05520371039927826,0.37565927643176683,-0.11902834008097168,0.06085180892058298,3.894017540342856,True,0.0,0.16818436536845052,0.0,0.16818436536845052,0.0,0.16818436536845052,0.21052631578947367,0.43334714240266087,0.21052631578947367,0.43334714240266087,1.0863035495026467,0.9085619211385301,1.1458705819514339,0.6382847385042254
E1,Blackburn,Fora,Lay Empate,Jogo termina empatado,19,0.15789473684210525,0.05520371039927826,0.37565927643176683,-0.09485251590514748,0.06085180892058298,3.894017540342856,True,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.42105263157894735,0.637244485348399,0.3157894736842105,0.5398998982493537,1.7184029176120534,1.2388002416778758,1.3704438490833197,1.0540925533894598
E1,Blackburn,Fora,Lay Over 3.5,Mais de 3.5 golos no jogo,19,0.15789473684210525,0.05520371039927826,0.37565927643176683,-0.0838635049161365,0.06085180892058298,3.894017540342856,True,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.42105263157894735,0.637244485348399,0.3157894736842105,0.5398998982493537,1.7184029176120534,1.2388002416778758,1.3704438490833197,1.0540925533894598
E1,Blackburn,Total,Lay Over 3.5,Mais de 3.5 golos no jogo,38,0.13157894736842105,0.05753782875731436,0.2732717005149888,-0.11017929438982071,0.3168207487125281,7.049345596610494,True,0.05263157894736842,0.17285766881068843,0.02631578947368421,0.13495178436800256,0.05263157894736842,0.17285766881068843,0.3157894736842105,0.4745605643994851,0.2631578947368421,0.42009150206375323,1.4377671978576563,1.0866222537927672,1.2729880655208237,0.8713548411865624
E1,Blackburn,Total,Lay Empate,Jogo termina empatado,38,0.23684210526315788,0.12993561496969508,0.39207119165337856,-0.015905147484094856,0.019822020866553658,4.797672348237136,True,0.05263157894736842,0.17285766881068843,0.02631578947368421,0.13495178436800256,0.05263157894736842,0.17285766881068843,0.3157894736842105,0.4745605643994851,0.2631578947368421,0.42009150206375323,1.4377671978576563,1.0866222537927672,1.2729880655208237,0.8713548411865624
E1,Blackburn,Total,Lay Clean Sheet,Equipa não sofre golos (clean sheet),38,0.23684210526315788,0.12993561496969508,0.39207119165337856,-0.011509543088490476,0.019822020866553658,4.797672348237136,True,0.05263157894736842,0.17285766881068843,0.02631578947368421,0.13495178436800256,0.05263157894736842,0.17285766881068843,0.3157894736842105,0.4745605643994851,0.2631578947368421,0.42009150206375323,1.4377671978576563,1.0866222537927672,1.2729880655208237,0.8713548411865624
E1,Bristol City,Casa,Lay Empate,Jogo termina empatado,19,0.21052631578947367,0.08507538491591575,0.43334714240266087,-0.042220936957779065,0.0,3.4412360080584268,False,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,0.3157894736842105,0.5398998982493537,0.2631578947368421,0.48791968441070643,2.1979592650338002,1.5648493418230007,1.3397812696166163,0.9689042833036098
E1,Bristol City,Casa,Lay Clean Sheet,Equipa não sofre golos (clean sheet),19,0.3157894736842105,0.15364171004428598,0.5398998982493537,0.03886639676113357,0.0,2.982404540317303,False,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,0.3157894736842105,0.5398998982493537,0.2631578947368421,0.48791968441070643,2.1979592650338002,1.5648493418230007,1.3397812696166163,0.9689042833036098
E1,Bristol City,Casa,Lay Vitória,Equipa vence o jogo,19,0.3684210526315789,0.19149272376273838,0.5896084250184327,-0.05575477154424524,0.0,2.752988806446741,False,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,0.3157894736842105,0.5398998982493537,0.2631578947368421,0.48791968441070643,2.1979592650338002,1.5648493418230007,1.3397812696166163,0.9689042833036098
E1,Bristol City,Casa,Lay Over 3.5,Mais de 3.5 golos no jogo,19,0.3684210526315789,0.19149272376273838,0.5896084250184327,0.12666281087333717,0.0,2.752988806446741,False,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,0.3157894736842105,0.5398998982493537,0.2631578947368421,0.48791968441070643,2.1979592650338002,1.5648493418230007,1.3397812696166163,0.9689042833036098
E1,Bristol City,Casa,Lay Cantos Over 10.5,Total de cantos Over 10.5,19,0.3684210526315789,0.19149272376273838,0.5896084250184327,-0.08212839791787163,0.0,2.752988806446741,False,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,0.3157894736842105,0.5398998982493537,0.2631578947368421,0.48791968441070643,2.1979592650338002,1.5648493418230007,1.3397812696166163,0.9689042833036098
E1,Bristol City,Fora,Lay Over 3.5,Mais de 3.5 golos no jogo,19,0.15789473684210525,0.05520371039927826,0.37565927643176683,-0.0838635049161365,0.06085180892058298,3.894017540342856,True,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.10526315789473684,0.31394550494841694,0.3684210526315789,0.5896084250184327,0.2631578947368421,0.48791968441070643,1.6825649855942928,1.5911806797716814,1.30628143642009,1.0540925533894598
E1,Bristol City,Total,Lay Empate,Jogo termina empatado,38,0.23684210526315788,0.12993561496969508,0.39207119165337856,-0.015905147484094856,0.019822020866553658,4.797672348237136,True,0.05263157894736842,0.17285766881068843,0.10526315789473684,0.2413083120019447,0.07894736842105263,0.2079967892026529,0.34210526315789475,0.5010818837092545,0.2631578947368421,0.42009150206375323,1.9601288894248496,1.5998614898495436,1.3233990484926481,1.0206122244938767
E1,Charlton,Casa,Lay Over 3.5,Mais de 3.5 golos no jogo,18,0.1111111111111111,0.031018868453582777,0.3280024486660421,-0.13064713064713065,0.17999387833489477,4.4500355900224955,True,0.05555555555555555,0.2575779980200754,0.05555555555555555,0.2575779980200754,0.05555555555555555,0.2575779980200754,0.16666666666666666,0.3922249963835924,0.1111111111111111,0.3280024486660421,1.4907119849998598,1.4142135623730951,1.3425606637327303,0.6666666666666666
E1,Charlton,Fora,Lay Vitória,Equipa vence o jogo,20,0.2,0.08065635327119998,0.4160217220257599,-0.12307692307692308,0.0,3.577708763999664,False,0.1,0.30103820641179335,0.05,0.23613589351256678,0.05,0.23613589351256678,0.3,0.5189767762289793,0.25,0.4687050099580635,1.5960889699512368,1.1346805717910218,1.0954451150103321,0.8534606386520676
E1,Charlton,Fora,Lay Over 3.5,Mais de 3.5 golos no jogo,20,0.2,0.08065635327119998,0.4160217220257599,-0.04175824175824175,0.0,3.577708763999664,False,0.1,0.30103820641179335,0.05,0.23613589351256678,0.05,0.23613589351256678,0.3,0.5189767762289793,0.25,0.4687050099580635,1.5960889699512368,1.1346805717910218,1.0954451150103321,0.8534606386520676
E1,Charlton,Fora,Lay Clean Sheet,Equipa não sofre golos (clean sheet),20,0.25,0.11186005278940306,0.4687050099580635,0.030219780219780223,0.0,3.3541019662496847,False,0.1,0.30103820641179335,0.05,0.23613589351256678,0.05,0.23613589351256678,0.3,0.5189767762289793,0.25,0.4687050099580635,1.5960889699512368,1.1346805717910218,1.0954451150103321,0.8534606386520676
