league,team,date,venue,opponent,gf,ga,result,points,jogo_n,roll5_points,roll5_gf,roll5_ga,roll5_goal_diff,roll5_over_2_5,roll5_under_2_5,roll5_btts,roll5_team_scored,roll5_clean_sheet
F1,Rennes,2026-01-24,H,Lorient,0,2,L,0,19,1.4,1.2,1.8,-0.6,0.4,0.6,0.4,0.6,0.2
F1,Rennes,2026-01-31,A,Monaco,0,4,L,0,20,1.4,1.2,1.6,-0.4,0.4,0.6,0.4,0.6,0.2
F1,Rennes,2026-02-07,A,Lens,1,3,L,0,21,0.8,0.8,2.0,-1.2,0.4,0.6,0.4,0.6,0.2
F1,Rennes,2026-02-13,H,Paris SG,3,1,W,3,22,0.8,1.0,2.2,-1.2,0.6,0.4,0.6,0.6,0.0
F1,Rennes,2026-02-22,A,Auxerre,3,0,W,3,23,1.2,1.4,2.0,-0.6,0.8,0.2,0.4,0.6,0.2
F1,Rennes,2026-02-28,H,Toulouse,1,0,W,3,24,1.8,1.6,1.6,0.0,0.8,0.2,0.4,0.8,0.4
F1,Rennes,2026-03-08,A,Nice,4,0,W,3,25,2.4,2.4,0.8,1.6,0.8,0.2,0.4,1.0,0.6
F1,Rennes,2026-03-15,H,Lille,1,2,L,0,26,2.4,2.4,0.6,1.8,0.8,0.2,0.4,1.0,0.6
F1,Rennes,2026-03-22,H,Metz,0,0,D,1,27,2.0,1.8,0.4,1.4,0.6,0.4,0.2,0.8,0.8
F1,Rennes,2026-04-04,A,Brest,4,3,W,3,28,2.0,2.0,1.0,1.0,0.6,0.4,0.4,0.8,0.6
F1,Strasbourg,2025-08-17,A,Metz,1,0,W,3,1,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
F1,Strasbourg,2025-08-24,H,Nantes,1,0,W,3,2,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
F1,Strasbourg,2025-08-31,A,Monaco,2,3,L,0,3,2.0,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666
F1,Strasbourg,2025-09-14,H,Le Havre,1,0,W,3,4,2.25,1.25,0.75,0.5,0.25,0.75,0.25,1.0,0.75
F1,Strasbourg,2025-09-21,A,Paris FC,3,2,W,3,5,2.4,1.6,1.0,0.6,0.4,0.6,0.4,1.0,0.6
F1,Strasbourg,2025-09-26,H,Marseille,1,2,L,0,6,1.8,1.6,1.4,0.2,0.6,0.4,0.6,1.0,0.4
F1,Strasbourg,2025-10-05,H,Angers,5,0,W,3,7,1.8,2.4,1.4,1.0,0.8,0.2,0.6,1.0,0.4
F1,Strasbourg,2025-10-17,A,Paris SG,3,3,D,1,8,2.0,2.6,1.4,1.2,0.8,0.2,0.6,1.0,0.4
F1,Strasbourg,2025-10-26,A,Lyon,1,2,L,0,9,1.4,2.6,1.8,0.8,1.0,0.0,0.8,1.0,0.2
F1,Strasbourg,2025-10-29,H,Auxerre,3,0,W,3,10,1.4,2.6,1.4,1.2,1.0,0.0,0.6,1.0,0.4
F1,Strasbourg,2025-11-02,A,Rennes,1,4,L,0,11,1.4,2.6,1.8,0.8,1.0,0.0,0.6,1.0,0.4
F1,Strasbourg,2025-11-09,H,Lille,2,0,W,3,12,1.4,2.0,1.8,0.2,0.8,0.2,0.6,1.0,0.4
F1,Strasbourg,2025-11-22,A,Lens,0,1,L,0,13,1.2,1.4,1.4,0.0,0.6,0.4,0.4,0.8,0.4
F1,Strasbourg,2025-11-30,H,Brest,1,2,L,0,14,1.2,1.4,1.4,0.0,0.6,0.4,0.4,0.8,0.4
F1,Strasbourg,2025-12-06,A,Toulouse,0,1,L,0,15,0.6,0.8,1.6,-0.8,0.4,0.6,0.4,0.6,0.2
F1,Strasbourg,2025-12-14,H,Lorient,0,0,D,1,16,0.8,0.6,0.8,-0.2,0.2,0.8,0.2,0.4,0.4
F1,Strasbourg,2026-01-03,A,Nice,1,1,D,1,17,0.4,0.4,1.0,-0.6,0.2,0.8,0.4,0.4,0.2
F1,Strasbourg,2026-01-18,H,Metz,2,1,W,3,18,1.0,0.8,1.0,-0.2,0.4,0.6,0.6,0.6,0.2
F1,Strasbourg,2026-01-25,A,Lille,4,1,W,3,19,1.6,1.4,0.8,0.6,0.4,0.6,0.6,0.6,0.2
F1,Strasbourg,2026-02-01,H,Paris SG,1,2,L,0,20,1.6,1.6,1.0,0.6,0.6,0.4,0.8,0.8,0.2
F1,Strasbourg,2026-02-08,A,Le Havre,1,2,L,0,21,1.4,1.8,1.4,0.4,0.8,0.2,1.0,1.0,0.0
F1,Strasbourg,2026-02-14,A,Marseille,2,2,D,1,22,1.4,2.0,1.6,0.4,1.0,0.0,1.0,1.0,0.0
F1,Strasbourg,2026-02-22,H,Lyon,3,1,W,3,23,1.4,2.2,1.6,0.6,1.0,0.0,1.0,1.0,0.0
F1,Strasbourg,2026-02-27,H,Lens,1,1,D,1,24,1.0,1.6,1.6,0.0,0.8,0.2,1.0,1.0,0.0
F1,Strasbourg,2026-03-07,A,Auxerre,0,0,D,1,25,1.2,1.4,1.2,0.2,0.6,0.4,0.8,0.8,0.2
F1,Strasbourg,2026-03-15,H,Paris FC,0,0,D,1,26,1.4,1.2,0.8,0.4,0.4,0.6,0.6,0.6,0.4
F1,Strasbourg,2026-03-22,A,Nantes,3,2,W,3,27,1.8,1.4,0.8,0.6,0.4,0.6,0.6,0.6,0.4
F1,Strasbourg,2026-04-04,H,Nice,3,1,W,3,28,1.8,1.4,0.8,0.6,0.4,0.6,0.6,0.6,0.4
F1,Toulouse,2025-08-16,A,Nice,1,0,W,3,1,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
F1,Toulouse,2025-08-24,H,Brest,2,0,W,3,2,3.0,1.5,0.0,1.5,0.0,1.0,0.0,1.0,1.0
F1,Toulouse,2025-08-30,H,Paris SG,3,6,L,0,3,2.0,2.0,2.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666
F1,Toulouse,2025-09-14,A,Lille,1,2,L,0,4,1.5,1.75,2.0,-0.25,0.5,0.5,0.5,1.0,0.5
F1,Toulouse,2025-09-21,A,Auxerre,0,1,L,0,5,1.2,1.4,1.8,-0.4,0.4,0.6,0.4,0.8,0.4
F1,Toulouse,2025-09-27,H,Nantes,2,2,D,1,6,0.8,1.6,2.2,-0.6,0.6,0.4,0.6,0.8,0.2
F1,Toulouse,2025-10-05,A,Lyon,2,1,W,3,7,0.8,1.6,2.4,-0.8,0.8,0.2,0.8,0.8,0.0
F1,Toulouse,2025-10-19,H,Metz,4,0,W,3,8,1.4,1.8,1.2,0.6,0.8,0.2,0.6,0.8,0.2
F1,Toulouse,2025-10-25,A,Monaco,0,1,L,0,9,1.4,1.6,1.0,0.6,0.6,0.4,0.4,0.6,0.2
F1,Toulouse,2025-10-29,H,Rennes,2,2,D,1,10,1.6,2.0,1.2,0.8,0.8,0.2,0.6,0.8,0.2
F1,Toulouse,2025-11-02,H,Le Havre,0,0,D,1,11,1.6,1.6,0.8,0.8,0.6,0.4,0.4,0.6,0.4
F1,Toulouse,2025-11-09,A,Lorient,1,1,D,1,12,1.2,1.4,0.8,0.6,0.4,0.6,0.4,0.6,0.4
F1,Toulouse,2025-11-23,H,Angers,0,1,L,0,13,0.6,0.6,1.0,-0.4,0.2,0.8,0.4,0.4,0.2
F1,Toulouse,2025-11-29,A,Marseille,2,2,D,1,14,0.8,1.0,1.2,-0.2,0.4,0.6,0.6,0.6,0.2
F1,Toulouse,2025-12-06,H,Strasbourg,1,0,W,3,15,1.2,0.8,0.8,0.0,0.2,0.8,0.4,0.6,0.4
F1,Toulouse,2025-12-13,A,Paris FC,3,0,W,3,16,1.6,1.4,0.8,0.6,0.4,0.6,0.4,0.8,0.4
F1,Toulouse,2026-01-02,H,Lens,0,3,L,0,17,1.4,1.2,1.2,0.0,0.6,0.4,0.2,0.6,0.4
F1,Toulouse,2026-01-17,H,Nice,5,1,W,3,18,2.0,2.2,1.2,1.0,0.8,0.2,0.4,0.8,0.4
F1,Toulouse,2026-01-25,A,Brest,2,0,W,3,19,2.4,2.2,0.8,1.4,0.6,0.4,0.2,0.8,0.6
F1,Toulouse,2026-02-01,H,Auxerre,0,0,D,1,20,2.0,2.0,0.8,1.2,0.6,0.4,0.2,0.6,0.6
F1,Toulouse,2026-02-08,A,Angers,0,1,L,0,21,1.4,1.4,1.0,0.4,0.4,0.6,0.2,0.4,0.4
F1,Toulouse,2026-02-15,A,Le Havre,1,2,L,0,22,1.4,1.6,0.8,0.8,0.4,0.6,0.4,0.6,0.4
F1,Toulouse,2026-02-21,H,Paris FC,1,1,D,1,23,1.0,0.8,0.8,0.0,0.2,0.8,0.4,0.6,0.4
F1,Toulouse,2026-02-28,A,Rennes,0,1,L,0,24,0.4,0.4,1.0,-0.6,0.2,0.8,0.4,0.4,0.2
F1,Toulouse,2026-03-07,H,Marseille,0,1,L,0,25,0.2,0.4,1.2,-0.8,0.2,0.8,0.4,0.4,0.0
F1,Toulouse,2026-03-15,A,Metz,4,3,W,3,26,0.8,1.2,1.6,-0.4,0.4,0.6,0.6,0.6,0.0
F1,Toulouse,2026-03-21,H,Lorient,1,0,W,3,27,1.4,1.2,1.2,0.0,0.2,0.8,0.4,0.6,0.2
F1,Toulouse,2026-04-03,A,Paris SG,1,3,L,0,28,1.2,1.2,1.6,-0.4,0.4,0.6,0.4,0.6,0.2
