league,team,jogos,ppg,vit%,emp%,der%,golos_marcados,golos_sofridos,diff_golos,marca%,CS%,BTTS%,O2.5%,U2.5%,remates,remates_sofridos,SOT,SOT_sofridos,cantos,cantos_sofridos,amarelos,amarelos_sofridos,gf_sum,ga_sum,shots_sum,shots_against_sum,sot_sum,conversion_rate,sot_pct,xg_impl,xg_overperf,defensive_solidity,scope
F1,Paris SG,27,2.3333333333333335,0.7407407407407407,0.1111111111111111,0.14814814814814814,2.259259259259259,0.8518518518518519,1.4074074074074074,0.9259259259259259,0.5185185185185185,0.4074074074074074,0.5925925925925926,0.4074074074074074,17.85185185185185,8.407407407407407,6.962962962962963,2.814814814814815,5.962962962962963,2.888888888888889,0.8888888888888888,1.4814814814814814,61,23,482,227,188,0.12655601659751037,0.3900414937759336,2.297777777777778,-0.03851851851851906,0.1013215859030837,Total
F1,Lens,28,2.107142857142857,0.6785714285714286,0.07142857142857142,0.25,1.9285714285714286,0.9642857142857143,0.9642857142857143,0.8214285714285714,0.35714285714285715,0.5,0.6785714285714286,0.32142857142857145,15.178571428571429,11.321428571428571,5.214285714285714,3.607142857142857,5.785714285714286,3.8214285714285716,1.8928571428571428,2.1785714285714284,54,27,425,317,146,0.12705882352941175,0.34352941176470586,1.7207142857142856,0.20785714285714296,0.08517350157728706,Total
F1,Lille,28,1.7857142857142858,0.5357142857142857,0.17857142857142858,0.2857142857142857,1.6071428571428572,1.2142857142857142,0.39285714285714285,0.7142857142857143,0.32142857142857145,0.42857142857142855,0.42857142857142855,0.5714285714285714,13.892857142857142,9.75,4.535714285714286,3.5714285714285716,5.857142857142857,3.6785714285714284,2.2857142857142856,1.8214285714285714,45,34,389,273,127,0.11568123393316196,0.3264781491002571,1.4967857142857144,0.11035714285714282,0.12454212454212454,Total
F1,Marseille,28,1.75,0.5357142857142857,0.14285714285714285,0.32142857142857145,1.9642857142857142,1.3214285714285714,0.6428571428571429,0.7857142857142857,0.2857142857142857,0.5,0.6428571428571429,0.35714285714285715,14.464285714285714,10.178571428571429,5.571428571428571,4.035714285714286,5.107142857142857,3.4285714285714284,2.25,1.6428571428571428,55,37,405,285,156,0.13580246913580246,0.3851851851851852,1.8385714285714287,0.12571428571428545,0.12982456140350876,Total
F1,Monaco,28,1.75,0.5357142857142857,0.14285714285714285,0.32142857142857145,1.75,1.3928571428571428,0.35714285714285715,0.7857142857142857,0.25,0.6071428571428571,0.6071428571428571,0.39285714285714285,12.178571428571429,13.571428571428571,4.321428571428571,4.428571428571429,4.571428571428571,4.571428571428571,2.25,1.7142857142857142,49,39,341,380,121,0.1436950146627566,0.3548387096774194,1.4260714285714287,0.32392857142857134,0.10263157894736842,Total
F1,Lyon,28,1.7142857142857142,0.5,0.21428571428571427,0.2857142857142857,1.4642857142857142,1.0357142857142858,0.42857142857142855,0.8214285714285714,0.5,0.4642857142857143,0.5,0.5,12.071428571428571,11.678571428571429,4.5,3.75,5.357142857142857,4.571428571428571,1.8571428571428572,2.25,41,29,338,327,126,0.12130177514792899,0.3727810650887574,1.485,-0.020714285714285907,0.08868501529051988,Total
F1,Rennes,28,1.6785714285714286,0.4642857142857143,0.2857142857142857,0.25,1.6785714285714286,1.4285714285714286,0.25,0.7857142857142857,0.32142857142857145,0.5357142857142857,0.6428571428571429,0.35714285714285715,13.535714285714286,13.071428571428571,4.714285714285714,4.0,5.5,4.642857142857143,1.7857142857142858,2.1785714285714284,47,40,379,366,132,0.12401055408970976,0.3482849604221636,1.5557142857142858,0.12285714285714278,0.1092896174863388,Total
F1,Strasbourg,28,1.5357142857142858,0.42857142857142855,0.25,0.32142857142857145,1.6428571428571428,1.2142857142857142,0.42857142857142855,0.8214285714285714,0.32142857142857145,0.6071428571428571,0.6071428571428571,0.39285714285714285,11.464285714285714,11.464285714285714,4.642857142857143,4.142857142857143,4.178571428571429,4.464285714285714,1.8928571428571428,1.8571428571428572,46,34,321,321,130,0.14330218068535824,0.40498442367601245,1.532142857142857,0.11071428571428577,0.1059190031152648,Total
F1,Lorient,28,1.3571428571428572,0.32142857142857145,0.39285714285714285,0.2857142857142857,1.3571428571428572,1.5,-0.14285714285714285,0.7142857142857143,0.17857142857142858,0.5714285714285714,0.42857142857142855,0.5714285714285714,11.357142857142858,10.75,3.7857142857142856,3.9285714285714284,3.3214285714285716,5.178571428571429,1.7142857142857142,2.142857142857143,38,42,318,301,106,0.11949685534591195,0.3333333333333333,1.2492857142857143,0.10785714285714287,0.13953488372093023,Total
F1,Toulouse,28,1.3214285714285714,0.35714285714285715,0.25,0.39285714285714285,1.3928571428571428,1.25,0.14285714285714285,0.6785714285714286,0.32142857142857145,0.42857142857142855,0.4642857142857143,0.5357142857142857,12.928571428571429,11.142857142857142,4.392857142857143,3.5357142857142856,4.571428571428571,4.821428571428571,2.2142857142857144,1.9642857142857142,39,35,362,312,123,0.10773480662983426,0.3397790055248619,1.4496428571428572,-0.05678571428571444,0.11217948717948718,Total
