league,team,date,venue,opponent,gf,ga,result,points,jogo_n,roll5_points,roll5_gf,roll5_ga,roll5_goal_diff,roll5_over_2_5,roll5_under_2_5,roll5_btts,roll5_team_scored,roll5_clean_sheet
P1,Moreirense,2025-08-17,A,Santa Clara,1,0,W,3,2,3.0,1.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5
P1,Moreirense,2025-08-23,H,Guimaraes,2,0,W,3,3,3.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666
P1,Moreirense,2025-08-29,A,Gil Vicente,0,2,L,0,4,2.25,1.25,0.75,0.5,0.25,0.75,0.25,0.75,0.5
P1,Moreirense,2025-09-13,H,Rio Ave,3,1,W,3,5,2.4,1.6,0.8,0.8,0.4,0.6,0.4,0.8,0.4
P1,Moreirense,2025-09-22,A,Sp Lisbon,0,3,L,0,6,1.8,1.2,1.2,0.0,0.4,0.6,0.2,0.6,0.4
P1,Moreirense,2025-09-27,H,Casa Pia,2,1,W,3,7,1.8,1.4,1.4,0.0,0.6,0.4,0.4,0.6,0.2
P1,Moreirense,2025-10-04,A,Nacional,2,3,L,0,8,1.2,1.4,2.0,-0.6,0.8,0.2,0.6,0.6,0.0
P1,Moreirense,2025-10-27,H,Porto,1,2,L,0,9,1.2,1.6,2.0,-0.4,1.0,0.0,0.8,0.8,0.0
P1,Moreirense,2025-11-02,A,Arouca,2,0,W,3,10,1.2,1.4,1.8,-0.4,0.8,0.2,0.6,0.8,0.2
P1,Moreirense,2025-11-09,A,Sp Braga,1,2,L,0,11,1.2,1.6,1.6,0.0,0.8,0.2,0.8,1.0,0.2
P1,Moreirense,2025-11-29,H,Famalicao,2,2,D,1,12,0.8,1.6,1.8,-0.2,0.8,0.2,0.8,1.0,0.2
P1,Moreirense,2025-12-07,A,Estoril,3,3,D,1,13,1.0,1.8,1.8,0.0,0.8,0.2,0.8,1.0,0.2
P1,Moreirense,2025-12-14,H,Benfica,0,4,L,0,14,1.0,1.6,2.2,-0.6,0.8,0.2,0.6,0.8,0.2
P1,Moreirense,2025-12-20,A,Estrela,0,0,D,1,15,0.6,1.2,2.2,-1.0,0.8,0.2,0.6,0.6,0.2
P1,Moreirense,2026-01-03,A,AVS,2,0,W,3,16,1.2,1.4,1.8,-0.4,0.6,0.4,0.4,0.6,0.4
P1,Moreirense,2026-01-11,H,Tondela,1,0,W,3,17,1.6,1.2,1.4,-0.2,0.4,0.6,0.2,0.6,0.6
P1,Moreirense,2026-01-17,A,Alverca,1,2,L,0,18,1.4,0.8,1.2,-0.4,0.4,0.6,0.2,0.6,0.6
P1,Moreirense,2026-01-24,H,Santa Clara,1,0,W,3,19,2.0,1.0,0.4,0.6,0.2,0.8,0.2,0.8,0.8
P1,Moreirense,2026-01-30,A,Guimaraes,0,1,L,0,20,1.8,1.0,0.6,0.4,0.2,0.8,0.2,0.8,0.6
P1,Moreirense,2026-02-07,H,Gil Vicente,1,2,L,0,21,1.2,0.8,1.0,-0.2,0.4,0.6,0.4,0.8,0.4
P1,Moreirense,2026-02-16,A,Rio Ave,2,1,W,3,22,1.2,1.0,1.2,-0.2,0.6,0.4,0.6,0.8,0.2
P1,Moreirense,2026-02-21,H,Sp Lisbon,0,3,L,0,23,1.2,0.8,1.4,-0.6,0.6,0.4,0.4,0.6,0.2
P1,Moreirense,2026-03-01,A,Casa Pia,1,1,D,1,24,0.8,0.8,1.6,-0.8,0.6,0.4,0.6,0.6,0.0
P1,Moreirense,2026-03-07,H,Nacional,1,1,D,1,25,1.0,1.0,1.6,-0.6,0.6,0.4,0.8,0.8,0.0
P1,Moreirense,2026-03-15,A,Porto,0,3,L,0,26,1.0,0.8,1.8,-1.0,0.6,0.4,0.6,0.6,0.0
P1,Moreirense,2026-03-21,H,Arouca,0,1,L,0,27,0.4,0.4,1.8,-1.4,0.4,0.6,0.4,0.4,0.0
P1,Moreirense,2026-04-04,H,Sp Braga,0,1,L,0,28,0.4,0.4,1.4,-1.0,0.2,0.8,0.4,0.4,0.0
P1,Nacional,2025-08-09,H,Gil Vicente,0,2,L,0,1,0.0,0.0,2.0,-2.0,0.0,1.0,0.0,0.0,0.0
P1,Nacional,2025-08-17,A,Rio Ave,1,1,D,1,2,0.5,0.5,1.5,-1.0,0.0,1.0,0.5,0.5,0.0
P1,Nacional,2025-08-23,H,Sp Lisbon,1,4,L,0,3,0.3333333333333333,0.6666666666666666,2.3333333333333335,-1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
P1,Nacional,2025-08-30,A,Casa Pia,2,0,W,3,4,1.0,1.0,1.75,-0.75,0.25,0.75,0.5,0.75,0.25
P1,Nacional,2025-09-13,A,Porto,0,1,L,0,5,0.8,0.8,1.6,-0.8,0.2,0.8,0.4,0.6,0.2
P1,Nacional,2025-09-20,H,Arouca,1,2,L,0,6,0.8,1.0,1.6,-0.6,0.4,0.6,0.6,0.8,0.2
P1,Nacional,2025-09-28,A,Sp Braga,1,0,W,3,7,1.2,1.0,1.4,-0.4,0.4,0.6,0.4,0.8,0.4
P1,Nacional,2025-10-04,H,Moreirense,3,2,W,3,8,1.8,1.4,1.0,0.4,0.4,0.6,0.4,0.8,0.4
P1,Nacional,2025-10-26,A,Estoril,1,1,D,1,9,1.4,1.2,1.2,0.0,0.4,0.6,0.6,0.8,0.2
P1,Nacional,2025-11-01,H,Famalicao,0,1,L,0,10,1.4,1.2,1.2,0.0,0.4,0.6,0.6,0.8,0.2
P1,Nacional,2025-11-09,A,Estrela,1,1,D,1,11,1.6,1.2,1.0,0.2,0.2,0.8,0.6,0.8,0.2
P1,Nacional,2025-11-29,H,Benfica,1,2,L,0,12,1.0,1.2,1.4,-0.2,0.4,0.6,0.8,0.8,0.0
P1,Nacional,2025-12-07,A,Alverca,0,1,L,0,13,0.4,0.6,1.2,-0.6,0.2,0.8,0.6,0.6,0.0
P1,Nacional,2025-12-15,H,Tondela,3,1,W,3,14,0.8,1.0,1.2,-0.2,0.4,0.6,0.6,0.6,0.0
P1,Nacional,2025-12-21,A,AVS,2,2,D,1,15,1.0,1.4,1.4,0.0,0.6,0.4,0.8,0.8,0.0
P1,Nacional,2026-01-02,A,Guimaraes,1,2,L,0,16,0.8,1.4,1.6,-0.2,0.8,0.2,0.8,0.8,0.0
P1,Nacional,2026-01-11,H,Santa Clara,3,3,D,1,17,1.0,1.8,1.8,0.0,0.8,0.2,0.8,0.8,0.0
P1,Nacional,2026-01-17,A,Gil Vicente,1,2,L,0,18,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
P1,Nacional,2026-01-25,H,Rio Ave,4,0,W,3,19,1.0,2.2,1.8,0.4,1.0,0.0,0.8,1.0,0.2
P1,Nacional,2026-02-01,A,Sp Lisbon,1,2,L,0,20,0.8,2.0,1.8,0.2,1.0,0.0,0.8,1.0,0.2
P1,Nacional,2026-02-08,H,Casa Pia,0,0,D,1,21,1.0,1.8,1.4,0.4,0.8,0.2,0.6,0.8,0.4
P1,Nacional,2026-02-15,H,Porto,0,1,L,0,22,0.8,1.2,1.0,0.2,0.6,0.4,0.4,0.6,0.4
P1,Nacional,2026-02-21,A,Arouca,0,3,L,0,23,0.8,1.0,1.2,-0.2,0.6,0.4,0.2,0.4,0.4
P1,Nacional,2026-02-28,H,Sp Braga,1,2,L,0,24,0.2,0.4,1.6,-1.2,0.6,0.4,0.4,0.4,0.2
P1,Nacional,2026-03-07,A,Moreirense,1,1,D,1,25,0.4,0.4,1.4,-1.0,0.4,0.6,0.4,0.4,0.2
P1,Nacional,2026-03-15,H,Estoril,0,1,L,0,26,0.2,0.4,1.6,-1.2,0.4,0.6,0.4,0.4,0.0
P1,Nacional,2026-03-21,A,Famalicao,0,1,L,0,27,0.2,0.4,1.6,-1.2,0.4,0.6,0.4,0.4,0.0
P1,Nacional,2026-04-04,H,Estrela,2,0,W,3,28,0.8,0.8,1.0,-0.2,0.2,0.8,0.4,0.6,0.2
P1,Porto,2025-08-11,H,Guimaraes,3,0,W,3,1,3.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
P1,Porto,2025-08-18,A,Gil Vicente,2,0,W,3,2,3.0,2.5,0.0,2.5,0.5,0.5,0.0,1.0,1.0
P1,Porto,2025-08-24,H,Casa Pia,4,0,W,3,3,3.0,3.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0
P1,Porto,2025-08-30,A,Sp Lisbon,2,1,W,3,4,3.0,2.75,0.25,2.5,0.75,0.25,0.25,1.0,0.75
P1,Porto,2025-09-13,H,Nacional,1,0,W,3,5,3.0,2.4,0.2,2.2,0.6,0.4,0.2,1.0,0.8
P1,Porto,2025-09-19,A,Rio Ave,3,0,W,3,6,3.0,2.4,0.2,2.2,0.6,0.4,0.2,1.0,0.8
P1,Porto,2025-09-29,A,Arouca,4,0,W,3,7,3.0,2.8,0.2,2.6,0.8,0.2,0.2,1.0,0.8
P1,Porto,2025-10-05,H,Benfica,0,0,D,1,8,2.6,2.0,0.2,1.8,0.6,0.4,0.2,0.8,0.8
P1,Porto,2025-10-27,A,Moreirense,2,1,W,3,9,2.6,2.0,0.2,1.8,0.6,0.4,0.2,0.8,0.8
P1,Porto,2025-11-02,H,Sp Braga,2,1,W,3,10,2.6,2.2,0.4,1.8,0.8,0.2,0.4,0.8,0.6
P1,Porto,2025-11-09,A,Famalicao,1,0,W,3,11,2.6,1.8,0.4,1.4,0.6,0.4,0.4,0.8,0.6
P1,Porto,2025-11-30,H,Estoril,1,0,W,3,12,2.6,1.2,0.4,0.8,0.4,0.6,0.4,0.8,0.6
P1,Porto,2025-12-07,A,Tondela,2,0,W,3,13,3.0,1.6,0.4,1.2,0.4,0.6,0.4,1.0,0.6
P1,Porto,2025-12-15,H,Estrela,3,1,W,3,14,3.0,1.8,0.4,1.4,0.4,0.6,0.4,1.0,0.6
P1,Porto,2025-12-22,A,Alverca,3,0,W,3,15,3.0,2.0,0.2,1.8,0.4,0.6,0.2,1.0,0.8
P1,Porto,2025-12-29,H,AVS,2,0,W,3,16,3.0,2.2,0.2,2.0,0.4,0.6,0.2,1.0,0.8
P1,Porto,2026-01-04,A,Santa Clara,1,0,W,3,17,3.0,2.2,0.2,2.0,0.4,0.6,0.2,1.0,0.8
P1,Porto,2026-01-18,A,Guimaraes,1,0,W,3,18,3.0,2.0,0.2,1.8,0.4,0.6,0.2,1.0,0.8
P1,Porto,2026-01-26,H,Gil Vicente,3,0,W,3,19,3.0,2.0,0.0,2.0,0.4,0.6,0.0,1.0,1.0
P1,Porto,2026-02-02,A,Casa Pia,1,2,L,0,20,2.4,1.6,0.4,1.2,0.4,0.6,0.2,1.0,0.8
P1,Porto,2026-02-09,H,Sp Lisbon,1,1,D,1,21,2.0,1.4,0.6,0.8,0.4,0.6,0.4,1.0,0.6
P1,Porto,2026-02-15,A,Nacional,1,0,W,3,22,2.0,1.4,0.6,0.8,0.4,0.6,0.4,1.0,0.6
P1,Porto,2026-02-22,H,Rio Ave,1,0,W,3,23,2.0,1.4,0.6,0.8,0.4,0.6,0.4,1.0,0.6
P1,Porto,2026-02-27,H,Arouca,3,1,W,3,24,2.0,1.4,0.8,0.6,0.4,0.6,0.6,1.0,0.4
P1,Porto,2026-03-08,A,Benfica,2,2,D,1,25,2.2,1.6,0.8,0.8,0.4,0.6,0.6,1.0,0.4
P1,Porto,2026-03-15,H,Moreirense,3,0,W,3,26,2.6,2.0,0.6,1.4,0.6,0.4,0.4,1.0,0.6
P1,Porto,2026-03-22,A,Sp Braga,2,1,W,3,27,2.6,2.2,0.8,1.4,0.8,0.2,0.6,1.0,0.4
P1,Porto,2026-04-04,H,Famalicao,2,2,D,1,28,2.2,2.4,1.2,1.2,1.0,0.0,0.8,1.0,0.2
P1,Rio Ave,2025-08-17,H,Nacional,1,1,D,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
P1,Rio Ave,2025-08-23,A,Arouca,3,3,D,1,2,1.0,2.0,2.0,0.0,0.5,0.5,1.0,1.0,0.0
P1,Rio Ave,2025-08-31,H,Sp Braga,2,2,D,1,3,1.0,2.0,2.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0
P1,Rio Ave,2025-09-13,A,Moreirense,1,3,L,0,4,0.75,1.75,2.25,-0.5,0.75,0.25,1.0,1.0,0.0
P1,Rio Ave,2025-09-19,H,Porto,0,3,L,0,5,0.6,1.4,2.4,-1.0,0.8,0.2,0.8,0.8,0.0
P1,Rio Ave,2025-09-23,A,Benfica,1,1,D,1,6,0.6,1.4,2.4,-1.0,0.8,0.2,0.8,0.8,0.0
P1,Rio Ave,2025-09-28,A,Famalicao,0,0,D,1,7,0.6,0.8,1.8,-1.0,0.6,0.4,0.6,0.6,0.2
P1,Rio Ave,2025-10-05,H,Tondela,3,0,W,3,8,1.0,1.0,1.4,-0.4,0.6,0.4,0.4,0.6,0.4
P1,Rio Ave,2025-10-25,A,Estrela,2,1,W,3,9,1.6,1.2,1.0,0.2,0.6,0.4,0.4,0.6,0.4
P1,Rio Ave,2025-11-01,H,Estoril,0,4,L,0,10,1.6,1.2,1.2,0.0,0.6,0.4,0.4,0.6,0.4
P1,Rio Ave,2025-11-08,A,Alverca,1,1,D,1,11,1.6,1.2,1.2,0.0,0.6,0.4,0.4,0.6,0.4
P1,Rio Ave,2025-11-30,H,Santa Clara,1,1,D,1,12,1.6,1.4,1.4,0.0,0.6,0.4,0.6,0.8,0.2
P1,Rio Ave,2025-12-06,A,AVS,2,1,W,3,13,1.6,1.2,1.6,-0.4,0.6,0.4,0.8,0.8,0.0
P1,Rio Ave,2025-12-13,H,Guimaraes,0,1,L,0,14,1.0,0.8,1.6,-0.8,0.4,0.6,0.6,0.6,0.0
P1,Rio Ave,2025-12-20,A,Gil Vicente,2,2,D,1,15,1.2,1.2,1.2,0.0,0.4,0.6,0.8,0.8,0.0
P1,Rio Ave,2025-12-28,A,Sp Lisbon,0,4,L,0,16,1.0,1.0,1.8,-0.8,0.6,0.4,0.6,0.6,0.0
P1,Rio Ave,2026-01-04,H,Casa Pia,3,1,W,3,17,1.4,1.4,1.8,-0.4,0.8,0.2,0.6,0.6,0.0
P1,Rio Ave,2026-01-17,H,Benfica,0,2,L,0,18,0.8,1.0,2.0,-1.0,0.6,0.4,0.4,0.4,0.0
P1,Rio Ave,2026-01-25,A,Nacional,0,4,L,0,19,0.8,1.0,2.6,-1.6,0.8,0.2,0.4,0.4,0.0
P1,Rio Ave,2026-01-31,H,Arouca,0,3,L,0,20,0.6,0.6,2.8,-2.2,0.8,0.2,0.2,0.2,0.0
P1,Rio Ave,2026-02-08,A,Sp Braga,0,3,L,0,21,0.6,0.6,2.6,-2.0,0.8,0.2,0.2,0.2,0.0
P1,Rio Ave,2026-02-16,H,Moreirense,1,2,L,0,22,0.0,0.2,2.8,-2.6,0.8,0.2,0.2,0.2,0.0
P1,Rio Ave,2026-02-22,A,Porto,0,1,L,0,23,0.0,0.2,2.6,-2.4,0.8,0.2,0.2,0.2,0.0
P1,Rio Ave,2026-03-01,H,Famalicao,0,0,D,1,24,0.2,0.2,1.8,-1.6,0.6,0.4,0.2,0.2,0.2
P1,Rio Ave,2026-03-09,A,Tondela,1,0,W,3,25,0.8,0.4,1.2,-0.8,0.4,0.6,0.2,0.4,0.4
P1,Rio Ave,2026-03-15,H,Estrela,2,1,W,3,26,1.4,0.8,0.8,0.0,0.4,0.6,0.4,0.6,0.4
P1,Rio Ave,2026-03-22,A,Estoril,2,1,W,3,27,2.0,1.0,0.6,0.4,0.4,0.6,0.4,0.6,0.4
P1,Rio Ave,2026-04-04,H,Alverca,1,2,L,0,28,2.0,1.2,0.8,0.4,0.6,0.4,0.6,0.8,0.4
P1,Santa Clara,2025-08-10,A,Famalicao,0,3,L,0,1,0.0,0.0,3.0,-3.0,1.0,0.0,0.0,0.0,0.0
P1,Santa Clara,2025-08-17,H,Moreirense,0,1,L,0,2,0.0,0.0,2.0,-2.0,0.5,0.5,0.0,0.0,0.0
P1,Santa Clara,2025-08-31,H,Estrela,0,0,D,1,3,0.3333333333333333,0.0,1.3333333333333333,-1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333
P1,Santa Clara,2025-09-06,A,Estoril,1,0,W,3,4,1.0,0.25,1.0,-0.75,0.25,0.75,0.0,0.25,0.5
P1,Santa Clara,2025-09-12,A,Benfica,1,1,D,1,5,1.0,0.4,1.0,-0.6,0.2,0.8,0.2,0.4,0.4
P1,Santa Clara,2025-09-20,H,Alverca,2,1,W,3,6,1.6,0.8,0.6,0.2,0.2,0.8,0.4,0.6,0.4
P1,Santa Clara,2025-09-27,H,Tondela,1,2,L,0,7,1.6,1.0,0.8,0.2,0.4,0.6,0.6,0.8,0.4
P1,Santa Clara,2025-10-04,A,Guimaraes,1,2,L,0,8,1.4,1.2,1.2,0.0,0.6,0.4,0.8,1.0,0.2
P1,Santa Clara,2025-10-25,H,AVS,2,0,W,3,9,1.4,1.4,1.2,0.2,0.6,0.4,0.8,1.0,0.2
P1,Santa Clara,2025-11-03,A,Gil Vicente,0,1,L,0,10,1.2,1.2,1.2,0.0,0.6,0.4,0.6,0.8,0.2
P1,Santa Clara,2025-11-08,H,Sp Lisbon,1,2,L,0,11,0.6,1.0,1.4,-0.4,0.6,0.4,0.6,0.8,0.2
P1,Santa Clara,2025-11-30,A,Rio Ave,1,1,D,1,12,0.8,1.0,1.2,-0.2,0.4,0.6,0.6,0.8,0.2
P1,Santa Clara,2025-12-06,H,Casa Pia,1,0,W,3,13,1.4,1.0,0.8,0.2,0.2,0.8,0.4,0.8,0.4
P1,Santa Clara,2025-12-15,A,Sp Braga,0,1,L,0,14,0.8,0.6,1.0,-0.4,0.2,0.8,0.4,0.6,0.2
P1,Santa Clara,2025-12-21,H,Arouca,0,0,D,1,15,1.0,0.6,0.8,-0.2,0.2,0.8,0.4,0.6,0.4
P1,Santa Clara,2026-01-04,H,Porto,0,1,L,0,16,1.0,0.4,0.6,-0.2,0.0,1.0,0.2,0.4,0.4
P1,Santa Clara,2026-01-11,A,Nacional,3,3,D,1,17,1.0,0.8,1.0,-0.2,0.2,0.8,0.2,0.4,0.4
P1,Santa Clara,2026-01-18,H,Famalicao,0,1,L,0,18,0.4,0.6,1.2,-0.6,0.2,0.8,0.2,0.2,0.2
P1,Santa Clara,2026-01-24,A,Moreirense,0,1,L,0,19,0.4,0.6,1.2,-0.6,0.2,0.8,0.2,0.2,0.2
P1,Santa Clara,2026-01-31,H,Estoril,2,4,L,0,20,0.2,1.0,2.0,-1.0,0.4,0.6,0.4,0.4,0.0
P1,Santa Clara,2026-02-07,A,Estrela,0,1,L,0,21,0.2,1.0,2.0,-1.0,0.4,0.6,0.4,0.4,0.0
P1,Santa Clara,2026-02-13,H,Benfica,1,2,L,0,22,0.0,0.6,1.8,-1.2,0.4,0.6,0.4,0.4,0.0
P1,Santa Clara,2026-02-21,A,Alverca,1,1,D,1,23,0.2,0.8,1.8,-1.0,0.4,0.6,0.6,0.6,0.0
P1,Santa Clara,2026-03-01,A,Tondela,2,2,D,1,24,0.4,1.2,2.0,-0.8,0.6,0.4,0.8,0.8,0.0
P1,Santa Clara,2026-03-08,H,Guimaraes,2,0,W,3,25,1.0,1.2,1.2,0.0,0.4,0.6,0.6,0.8,0.2
P1,Santa Clara,2026-03-15,A,AVS,1,0,W,3,26,1.6,1.4,1.0,0.4,0.4,0.6,0.6,1.0,0.4
P1,Santa Clara,2026-03-21,H,Gil Vicente,1,0,W,3,27,2.2,1.4,0.6,0.8,0.2,0.8,0.4,1.0,0.6
P1,Santa Clara,2026-04-03,A,Sp Lisbon,2,4,L,0,28,2.0,1.6,1.2,0.4,0.4,0.6,0.4,1.0,0.6
P1,Sp Braga,2025-08-10,H,Tondela,3,0,W,3,1,3.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
P1,Sp Braga,2025-08-17,A,Alverca,3,0,W,3,2,3.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
P1,Sp Braga,2025-08-24,H,AVS,2,2,D,1,3,2.3333333333333335,2.6666666666666665,0.6666666666666666,2.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666666
P1,Sp Braga,2025-08-31,A,Rio Ave,2,2,D,1,4,2.0,2.5,1.0,1.5,1.0,0.0,0.5,1.0,0.5
P1,Sp Braga,2025-09-14,H,Gil Vicente,0,1,L,0,5,1.6,2.0,1.0,1.0,0.8,0.2,0.4,0.8,0.4
P1,Sp Braga,2025-09-20,A,Guimaraes,1,1,D,1,6,1.2,1.6,1.2,0.4,0.6,0.4,0.6,0.8,0.2
P1,Sp Braga,2025-09-28,H,Nacional,0,1,L,0,7,0.6,1.0,1.4,-0.4,0.4,0.6,0.6,0.6,0.0
P1,Sp Braga,2025-10-05,A,Sp Lisbon,1,1,D,1,8,0.6,0.8,1.2,-0.4,0.2,0.8,0.6,0.6,0.0
P1,Sp Braga,2025-10-26,H,Casa Pia,4,0,W,3,9,1.0,1.2,0.8,0.4,0.2,0.8,0.4,0.6,0.2
P1,Sp Braga,2025-11-02,A,Porto,1,2,L,0,10,1.0,1.4,1.0,0.4,0.4,0.6,0.6,0.8,0.2
P1,Sp Braga,2025-11-09,H,Moreirense,2,1,W,3,11,1.4,1.6,1.0,0.6,0.6,0.4,0.6,0.8,0.2
P1,Sp Braga,2025-12-01,A,Arouca,4,0,W,3,12,2.0,2.4,0.8,1.6,0.8,0.2,0.6,1.0,0.4
P1,Sp Braga,2025-12-06,A,Famalicao,2,1,W,3,13,2.4,2.6,0.8,1.8,1.0,0.0,0.6,1.0,0.4
P1,Sp Braga,2025-12-15,H,Santa Clara,1,0,W,3,14,2.4,2.0,0.8,1.2,0.8,0.2,0.6,1.0,0.4
P1,Sp Braga,2025-12-19,A,Estoril,0,1,L,0,15,2.4,1.8,0.6,1.2,0.6,0.4,0.4,0.8,0.4
P1,Sp Braga,2025-12-28,H,Benfica,2,2,D,1,16,2.0,1.8,0.8,1.0,0.6,0.4,0.4,0.8,0.4
P1,Sp Braga,2026-01-03,A,Estrela,3,3,D,1,17,1.6,1.6,1.4,0.2,0.6,0.4,0.6,0.8,0.2
P1,Sp Braga,2026-01-18,A,Tondela,1,0,W,3,18,1.6,1.4,1.2,0.2,0.4,0.6,0.4,0.8,0.4
P1,Sp Braga,2026-01-25,H,Alverca,5,0,W,3,19,1.6,2.2,1.2,1.0,0.6,0.4,0.4,0.8,0.4
P1,Sp Braga,2026-02-02,A,AVS,4,0,W,3,20,2.2,3.0,1.0,2.0,0.8,0.2,0.4,1.0,0.6
P1,Sp Braga,2026-02-08,H,Rio Ave,3,0,W,3,21,2.6,3.2,0.6,2.6,0.8,0.2,0.2,1.0,0.8
P1,Sp Braga,2026-02-14,A,Gil Vicente,1,2,L,0,22,2.4,2.8,0.4,2.4,0.8,0.2,0.2,1.0,0.8
P1,Sp Braga,2026-02-21,H,Guimaraes,3,2,W,3,23,2.4,3.2,0.8,2.4,1.0,0.0,0.4,1.0,0.6
P1,Sp Braga,2026-02-28,A,Nacional,2,1,W,3,24,2.4,2.6,1.0,1.6,1.0,0.0,0.6,1.0,0.4
P1,Sp Braga,2026-03-07,H,Sp Lisbon,2,2,D,1,25,2.0,2.2,1.4,0.8,1.0,0.0,0.8,1.0,0.2
P1,Sp Braga,2026-03-22,H,Porto,1,2,L,0,26,1.4,1.8,1.8,0.0,1.0,0.0,1.0,1.0,0.0
P1,Sp Braga,2026-04-04,A,Moreirense,1,0,W,3,27,2.0,1.8,1.4,0.4,0.8,0.2,0.8,1.0,0.2
P1,Sp Lisbon,2025-08-08,A,Casa Pia,2,0,W,3,1,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
P1,Sp Lisbon,2025-08-17,H,Arouca,6,0,W,3,2,3.0,4.0,0.0,4.0,0.5,0.5,0.0,1.0,1.0
P1,Sp Lisbon,2025-08-23,A,Nacional,4,1,W,3,3,3.0,4.0,0.3333333333333333,3.6666666666666665,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666
P1,Sp Lisbon,2025-08-30,H,Porto,1,2,L,0,4,2.25,3.25,0.75,2.5,0.75,0.25,0.5,1.0,0.5
P1,Sp Lisbon,2025-09-13,A,Famalicao,2,1,W,3,5,2.4,3.0,0.8,2.2,0.8,0.2,0.6,1.0,0.4
P1,Sp Lisbon,2025-09-22,H,Moreirense,3,0,W,3,6,2.4,3.2,0.8,2.4,1.0,0.0,0.6,1.0,0.4
P1,Sp Lisbon,2025-09-27,A,Estoril,1,0,W,3,7,2.4,2.2,0.8,1.4,0.8,0.2,0.6,1.0,0.4
P1,Sp Lisbon,2025-10-05,H,Sp Braga,1,1,D,1,8,2.0,1.6,0.8,0.8,0.6,0.4,0.6,1.0,0.4
P1,Sp Lisbon,2025-10-26,A,Tondela,3,0,W,3,9,2.6,2.0,0.4,1.6,0.6,0.4,0.4,1.0,0.6
P1,Sp Lisbon,2025-10-31,H,Alverca,2,0,W,3,10,2.6,2.0,0.2,1.8,0.4,0.6,0.2,1.0,0.8
P1,Sp Lisbon,2025-11-08,A,Santa Clara,2,1,W,3,11,2.6,1.8,0.4,1.4,0.4,0.6,0.4,1.0,0.6
P1,Sp Lisbon,2025-11-30,H,Estrela,4,0,W,3,12,2.6,2.4,0.4,2.0,0.6,0.4,0.4,1.0,0.6
P1,Sp Lisbon,2025-12-05,A,Benfica,1,1,D,1,13,2.6,2.4,0.4,2.0,0.6,0.4,0.4,1.0,0.6
P1,Sp Lisbon,2025-12-13,H,AVS,6,0,W,3,14,2.6,3.0,0.4,2.6,0.6,0.4,0.4,1.0,0.6
P1,Sp Lisbon,2025-12-23,A,Guimaraes,4,1,W,3,15,2.6,3.4,0.6,2.8,0.8,0.2,0.6,1.0,0.4
P1,Sp Lisbon,2025-12-28,H,Rio Ave,4,0,W,3,16,2.6,3.8,0.4,3.4,0.8,0.2,0.4,1.0,0.6
P1,Sp Lisbon,2026-01-02,A,Gil Vicente,1,1,D,1,17,2.2,3.2,0.6,2.6,0.6,0.4,0.6,1.0,0.4
P1,Sp Lisbon,2026-01-16,H,Casa Pia,3,0,W,3,18,2.6,3.6,0.4,3.2,0.8,0.2,0.4,1.0,0.6
P1,Sp Lisbon,2026-01-24,A,Arouca,2,1,W,3,19,2.6,2.8,0.6,2.2,0.8,0.2,0.6,1.0,0.4
P1,Sp Lisbon,2026-02-01,H,Nacional,2,1,W,3,20,2.6,2.4,0.6,1.8,0.8,0.2,0.6,1.0,0.4
P1,Sp Lisbon,2026-02-09,A,Porto,1,1,D,1,21,2.2,1.8,0.8,1.0,0.6,0.4,0.8,1.0,0.2
P1,Sp Lisbon,2026-02-15,H,Famalicao,1,0,W,3,22,2.6,1.8,0.6,1.2,0.6,0.4,0.6,1.0,0.4
P1,Sp Lisbon,2026-02-21,A,Moreirense,3,0,W,3,23,2.6,1.8,0.6,1.2,0.6,0.4,0.6,1.0,0.4
P1,Sp Lisbon,2026-02-27,H,Estoril,3,0,W,3,24,2.6,2.0,0.4,1.6,0.6,0.4,0.4,1.0,0.6
P1,Sp Lisbon,2026-03-07,A,Sp Braga,2,2,D,1,25,2.2,2.0,0.6,1.4,0.6,0.4,0.4,1.0,0.6
P1,Sp Lisbon,2026-03-22,A,Alverca,4,1,W,3,26,2.6,2.6,0.6,2.0,0.8,0.2,0.4,1.0,0.6
P1,Sp Lisbon,2026-04-03,H,Santa Clara,4,2,W,3,27,2.6,3.2,1.0,2.2,1.0,0.0,0.6,1.0,0.4
