league,team,jogos,ppg,vit%,emp%,der%,golos_marcados,golos_sofridos,diff_golos,marca%,CS%,BTTS%,O2.5%,U2.5%,remates,remates_sofridos,SOT,SOT_sofridos,cantos,cantos_sofridos,amarelos,amarelos_sofridos,gf_sum,ga_sum,shots_sum,shots_against_sum,sot_sum,conversion_rate,sot_pct,xg_impl,xg_overperf,defensive_solidity,scope
E0,Arsenal,31,2.2580645161290325,0.6774193548387096,0.22580645161290322,0.0967741935483871,1.967741935483871,0.7096774193548387,1.2580645161290323,0.9032258064516129,0.4838709677419355,0.4838709677419355,0.5161290322580645,0.4838709677419355,14.64516129032258,7.806451612903226,4.935483870967742,2.3225806451612905,5.838709677419355,3.3225806451612905,1.2903225806451613,1.8064516129032258,61,22,454,242,153,0.1343612334801762,0.3370044052863436,1.6287096774193548,0.3390322580645162,0.09090909090909091,Total
E0,Man City,30,2.033333333333333,0.6,0.23333333333333334,0.16666666666666666,2.0,0.9333333333333333,1.0666666666666667,0.8666666666666667,0.4,0.5,0.6,0.4,14.766666666666667,9.766666666666667,5.233333333333333,3.433333333333333,5.766666666666667,3.7,1.8666666666666667,2.033333333333333,60,28,443,293,157,0.13544018058690746,0.3544018058690745,1.727,0.2729999999999999,0.09556313993174062,Total
E0,Man United,31,1.7741935483870968,0.4838709677419355,0.3225806451612903,0.1935483870967742,1.8064516129032258,1.3870967741935485,0.41935483870967744,0.9032258064516129,0.16129032258064516,0.7419354838709677,0.6129032258064516,0.3870967741935484,15.870967741935484,11.0,5.741935483870968,3.6451612903225805,4.580645161290323,4.903225806451613,1.4838709677419355,2.096774193548387,56,43,492,341,178,0.11382113821138211,0.3617886178861789,1.8948387096774195,-0.08838709677419376,0.12609970674486803,Total
E0,Aston Villa,31,1.7419354838709677,0.5161290322580645,0.1935483870967742,0.2903225806451613,1.3548387096774193,1.1935483870967742,0.16129032258064516,0.7096774193548387,0.2903225806451613,0.5161290322580645,0.4838709677419355,0.5161290322580645,12.806451612903226,12.741935483870968,4.354838709677419,4.258064516129032,5.354838709677419,4.774193548387097,1.5161290322580645,2.4193548387096775,42,37,397,395,135,0.10579345088161209,0.34005037783375314,1.4370967741935485,-0.08225806451612927,0.09367088607594937,Total
E0,Liverpool,31,1.5806451612903225,0.45161290322580644,0.22580645161290322,0.3225806451612903,1.6129032258064515,1.3548387096774193,0.25806451612903225,0.8709677419354839,0.2903225806451613,0.6451612903225806,0.6129032258064516,0.3870967741935484,15.67741935483871,11.064516129032258,4.516129032258065,3.806451612903226,5.967741935483871,4.451612903225806,1.5806451612903225,1.8709677419354838,50,42,486,343,140,0.102880658436214,0.2880658436213992,1.4903225806451614,0.12258064516129008,0.12244897959183673,Total
E0,Chelsea,31,1.5483870967741935,0.41935483870967744,0.2903225806451613,0.2903225806451613,1.7096774193548387,1.2258064516129032,0.4838709677419355,0.8709677419354839,0.2903225806451613,0.6451612903225806,0.6451612903225806,0.3548387096774194,13.741935483870968,10.806451612903226,4.67741935483871,4.064516129032258,6.225806451612903,4.129032258064516,2.2903225806451615,2.096774193548387,53,38,426,335,145,0.12441314553990611,0.3403755868544601,1.5435483870967743,0.1661290322580644,0.11343283582089553,Total
E0,Brentford,31,1.4838709677419355,0.41935483870967744,0.22580645161290322,0.3548387096774194,1.4838709677419355,1.3548387096774193,0.12903225806451613,0.6774193548387096,0.25806451612903225,0.5161290322580645,0.4838709677419355,0.5161290322580645,10.32258064516129,12.580645161290322,3.935483870967742,3.935483870967742,4.774193548387097,5.064516129032258,1.8709677419354838,1.7741935483870968,46,42,320,390,122,0.14375,0.38125,1.298709677419355,0.18516129032258055,0.1076923076923077,Total
E0,Everton,31,1.4838709677419355,0.41935483870967744,0.22580645161290322,0.3548387096774194,1.1935483870967742,1.1290322580645162,0.06451612903225806,0.7096774193548387,0.3548387096774194,0.41935483870967744,0.3548387096774194,0.6451612903225806,10.96774193548387,13.612903225806452,3.5806451612903225,4.129032258064516,4.354838709677419,5.193548387096774,1.7096774193548387,1.7419354838709677,37,35,340,422,111,0.10882352941176471,0.3264705882352941,1.1816129032258065,0.011935483870967767,0.08293838862559241,Total
E0,Fulham,31,1.4193548387096775,0.41935483870967744,0.16129032258064516,0.41935483870967744,1.3870967741935485,1.4193548387096775,-0.03225806451612903,0.7741935483870968,0.1935483870967742,0.6129032258064516,0.5806451612903226,0.41935483870967744,12.258064516129032,11.64516129032258,3.6774193548387095,3.870967741935484,4.741935483870968,5.67741935483871,2.096774193548387,1.8064516129032258,43,44,380,361,114,0.11315789473684211,0.3,1.2135483870967743,0.17354838709677423,0.12188365650969529,Total
E0,Brighton,31,1.3870967741935485,0.3548387096774194,0.3225806451612903,0.3225806451612903,1.3225806451612903,1.1935483870967742,0.12903225806451613,0.7741935483870968,0.22580645161290322,0.6129032258064516,0.45161290322580644,0.5483870967741935,12.838709677419354,12.193548387096774,4.451612903225806,3.935483870967742,4.741935483870968,4.838709677419355,2.5483870967741935,2.064516129032258,41,37,398,378,138,0.10301507537688442,0.34673366834170855,1.469032258064516,-0.14645161290322584,0.09788359788359788,Total
E0,Sunderland,31,1.3870967741935485,0.3548387096774194,0.3225806451612903,0.3225806451612903,1.032258064516129,1.1612903225806452,-0.12903225806451613,0.6451612903225806,0.2903225806451613,0.45161290322580644,0.41935483870967744,0.5806451612903226,9.870967741935484,14.67741935483871,3.2903225806451615,4.32258064516129,3.6129032258064515,5.193548387096774,2.096774193548387,1.7419354838709677,32,36,306,455,102,0.10457516339869281,0.3333333333333333,1.0858064516129033,-0.05354838709677434,0.07912087912087912,Total
E0,Bournemouth,31,1.3548387096774193,0.2903225806451613,0.4838709677419355,0.22580645161290322,1.4838709677419355,1.5483870967741935,-0.06451612903225806,0.7741935483870968,0.2903225806451613,0.6451612903225806,0.5483870967741935,0.45161290322580644,14.03225806451613,12.67741935483871,4.806451612903226,4.516129032258065,5.709677419354839,5.32258064516129,2.2903225806451615,1.8709677419354838,46,48,435,393,149,0.10574712643678161,0.3425287356321839,1.5861290322580646,-0.10225806451612907,0.12213740458015267,Total
E0,Newcastle,31,1.3548387096774193,0.3870967741935484,0.1935483870967742,0.41935483870967744,1.4193548387096775,1.4516129032258065,-0.03225806451612903,0.7741935483870968,0.25806451612903225,0.6451612903225806,0.6451612903225806,0.3548387096774194,13.193548387096774,11.935483870967742,4.709677419354839,4.258064516129032,6.612903225806452,5.032258064516129,1.6129032258064515,2.4193548387096775,44,45,409,370,146,0.10757946210268948,0.3569682151589242,1.5541935483870968,-0.1348387096774193,0.12162162162162163,Total
