league,team,scope,market,jogos,n_eventos,hit_rate,hit_std,wilson_lo,wilson_hi,edge_vs_liga,roi_unid_por_aposta,odds_avg,prob_impl,value_estimado,form_recent_5,alerta_tendencia_inversa
E0,Arsenal,Fora,Vitória (1X2),16,16.0,0.5625,0.49607837082461076,0.3317819560677652,0.7690163666481449,0.19842233009708737,-0.07874999999999999,1.74375,0.5734767025089607,-0.019140625000000133,0.6,False
E0,Arsenal,Fora,Over 2.5 golos,16,16.0,0.4375,0.49607837082461076,0.2309836333518552,0.6682180439322348,-0.09648058252427183,-0.17875,1.865,0.5361930294906166,-0.18406250000000002,0.6,False
E0,Arsenal,Fora,Under 2.5 golos,16,16.0,0.5625,0.49607837082461076,0.3317819560677652,0.7690163666481449,0.09648058252427183,0.07375,1.910625,0.5233889434085705,0.07472656249999998,0.4,True
E0,Arsenal,Fora,Handicap Asiático (AH),16,,,,,,,-0.1403125,2.020625,0.49489638107021344,,,False
E0,Arsenal,Fora,Casa marca (>=1),16,16.0,0.875,0.33071891388307384,0.6397666856325172,0.9650232506629429,0.13551779935275077,,,,,1.0,False
E0,Arsenal,Fora,Clean sheet,16,16.0,0.4375,0.49607837082461076,0.2309836333518552,0.6682180439322348,0.17698220064724918,,,,,0.4,False
E0,Arsenal,Fora,Ambas marcam (BTTS),16,16.0,0.5,0.5,0.2799923761135083,0.7200076238864918,-0.05663430420711979,,,,,0.6,False
E0,Arsenal,Fora,Over 1.5 golos,16,16.0,0.625,0.4841229182759271,0.38640647097934805,0.8151901744524719,-0.16140776699029125,,,,,0.8,False
E0,Arsenal,Fora,Over 3.5 golos,16,16.0,0.3125,0.46351240544347894,0.14164435051961052,0.5559606813326594,0.027710355987055013,,,,,0.6,False
E0,Arsenal,Fora,Cantos total Over 8.5,16,16.0,0.4375,0.49607837082461076,0.2309836333518552,0.6682180439322348,-0.2259304207119741,,,,,0.4,False
E0,Arsenal,Fora,Cantos total Over 9.5,16,16.0,0.4375,0.49607837082461076,0.2309836333518552,0.6682180439322348,-0.12560679611650483,,,,,0.4,False
E0,Arsenal,Fora,Cantos total Over 10.5,16,16.0,0.375,0.4841229182759271,0.18480982554752803,0.6135935290206519,-0.0586569579288026,,,,,0.2,True
E0,Arsenal,Fora,Cantos equipa Over 4.5,16,16.0,0.5,0.5,0.2799923761135083,0.7200076238864918,-0.014563106796116498,,,,,0.4,False
E0,Arsenal,Fora,Cantos equipa Over 5.5,16,16.0,0.375,0.4841229182759271,0.18480982554752803,0.6135935290206519,-0.008495145631067957,,,,,0.2,True
E0,Arsenal,Fora,Equipa ganha cantos,16,16.0,0.625,0.4841229182759271,0.38640647097934805,0.8151901744524719,0.1848705501618123,,,,,0.6,False
E0,Arsenal,Casa,Vitória (1X2),15,15.0,0.8,0.39999999999999997,0.5481406466534955,0.9295257935638959,0.4359223300970874,0.07533333333333332,1.4120000000000001,0.7082152974504249,0.12960000000000016,0.6,True
E0,Arsenal,Casa,Over 2.5 golos,15,15.0,0.6,0.4898979485566356,0.357464427565077,0.8017577191740534,0.06601941747572815,-0.00600000000000002,1.6853333333333336,0.5933544303797468,0.011200000000000099,0.6,False
E0,Arsenal,Casa,Under 2.5 golos,15,15.0,0.4,0.4898979485566356,0.19824228082594664,0.6425355724349229,-0.06601941747572815,-0.1673333333333333,2.1420000000000003,0.46685340802987857,-0.14319999999999988,0.4,False
E0,Arsenal,Casa,Handicap Asiático (AH),15,,,,,,,0.10566666666666667,1.8846666666666667,0.5305978068623983,,,False
E0,Arsenal,Casa,Casa marca (>=1),15,15.0,0.9333333333333333,0.2494438257849294,0.7018292244757601,0.9881334113938052,0.19385113268608412,,,,,0.8,False
E0,Arsenal,Casa,Clean sheet,15,15.0,0.5333333333333333,0.49888765156985887,0.3011663015105079,0.7519077474025356,0.2728155339805825,,,,,0.6,False
E0,Arsenal,Casa,Ambas marcam (BTTS),15,15.0,0.4666666666666667,0.49888765156985887,0.24809225259746442,0.6988336984894922,-0.08996763754045312,,,,,0.4,False
E0,Arsenal,Casa,Over 1.5 golos,15,15.0,0.8666666666666667,0.339934634239519,0.6211750079348376,0.9626395301086408,0.08025889967637545,,,,,0.8,False
E0,Arsenal,Casa,Over 3.5 golos,15,15.0,0.26666666666666666,0.4422166387140533,0.10897276103182815,0.5195088965768675,-0.018122977346278324,,,,,0.2,False
E0,Arsenal,Casa,Cantos total Over 8.5,15,15.0,0.5333333333333333,0.49888765156985887,0.3011663015105079,0.7519077474025356,-0.13009708737864079,,,,,0.6,False
E0,Arsenal,Casa,Cantos total Over 9.5,15,15.0,0.4666666666666667,0.49888765156985887,0.24809225259746442,0.6988336984894922,-0.09644012944983815,,,,,0.6,False
E0,Arsenal,Casa,Cantos total Over 10.5,15,15.0,0.4666666666666667,0.49888765156985887,0.24809225259746442,0.6988336984894922,0.033009708737864074,,,,,0.6,False
E0,Arsenal,Casa,Cantos equipa Over 4.5,15,15.0,0.6,0.4898979485566356,0.357464427565077,0.8017577191740534,0.08543689320388348,,,,,0.8,False
E0,Arsenal,Casa,Cantos equipa Over 5.5,15,15.0,0.4666666666666667,0.49888765156985887,0.24809225259746442,0.6988336984894922,0.08317152103559872,,,,,0.4,False
E0,Arsenal,Casa,Equipa ganha cantos,15,15.0,0.7333333333333333,0.44221663871405337,0.48049110342313245,0.8910272389681717,0.2932038834951456,,,,,0.8,False
E0,Aston Villa,Fora,Vitória (1X2),15,15.0,0.4,0.4898979485566356,0.19824228082594664,0.6425355724349229,0.035922330097087396,0.242,3.247333333333333,0.3079449804968179,0.2989333333333335,0.2,True
E0,Aston Villa,Fora,Over 2.5 golos,15,15.0,0.4666666666666667,0.49888765156985887,0.24809225259746442,0.6988336984894922,-0.06731391585760516,-0.1673333333333333,1.7953333333333332,0.5569996286669142,-0.16217777777777775,0.2,True
E0,Aston Villa,Fora,Under 2.5 golos,15,15.0,0.5333333333333333,0.49888765156985887,0.3011663015105079,0.7519077474025356,0.06731391585760516,0.06933333333333333,2.0073333333333334,0.49817336433078707,0.07057777777777785,0.8,False
E0,Aston Villa,Fora,Handicap Asiático (AH),15,,,,,,,-0.01966666666666669,1.8406666666666667,0.5432814197754436,,,False
E0,Aston Villa,Fora,Casa marca (>=1),15,15.0,0.6666666666666666,0.4714045207910317,0.4171312515121298,0.8482389930530875,-0.0728155339805826,,,,,0.6,False
E0,Aston Villa,Fora,Clean sheet,15,15.0,0.2,0.4,0.07047420643610411,0.4518593533465045,-0.06051779935275081,,,,,0.4,False
E0,Aston Villa,Fora,Ambas marcam (BTTS),15,15.0,0.6,0.4898979485566356,0.357464427565077,0.8017577191740534,0.04336569579288019,,,,,0.4,True
E0,Aston Villa,Fora,Over 1.5 golos,15,15.0,0.8,0.39999999999999997,0.5481406466534955,0.9295257935638959,0.013592233009708798,,,,,0.8,False
E0,Aston Villa,Fora,Over 3.5 golos,15,15.0,0.26666666666666666,0.4422166387140533,0.10897276103182815,0.5195088965768675,-0.018122977346278324,,,,,0.2,False
E0,Aston Villa,Fora,Cantos total Over 8.5,15,15.0,0.6,0.4898979485566356,0.357464427565077,0.8017577191740534,-0.06343042071197413,,,,,0.6,False
E0,Aston Villa,Fora,Cantos total Over 9.5,15,15.0,0.6,0.4898979485566356,0.357464427565077,0.8017577191740534,0.03689320388349515,,,,,0.6,False
E0,Aston Villa,Fora,Cantos total Over 10.5,15,15.0,0.6,0.4898979485566356,0.357464427565077,0.8017577191740534,0.16634304207119738,,,,,0.6,False
E0,Aston Villa,Fora,Cantos equipa Over 4.5,15,15.0,0.6,0.4898979485566356,0.357464427565077,0.8017577191740534,0.08543689320388348,,,,,0.8,False
E0,Aston Villa,Fora,Cantos equipa Over 5.5,15,15.0,0.3333333333333333,0.4714045207910317,0.15176100694691236,0.5828687484878702,-0.05016181229773464,,,,,0.2,False
E0,Aston Villa,Fora,Equipa ganha cantos,15,15.0,0.4,0.4898979485566356,0.19824228082594664,0.6425355724349229,-0.04012944983818767,,,,,0.4,False
E0,Aston Villa,Casa,Vitória (1X2),16,16.0,0.625,0.4841229182759271,0.38640647097934805,0.8151901744524719,0.2609223300970874,0.468125,2.245,0.4454342984409799,0.4031250000000002,0.4,True
E0,Aston Villa,Casa,Over 2.5 golos,16,16.0,0.5,0.5,0.2799923761135083,0.7200076238864918,-0.03398058252427183,-0.06625,1.81375,0.5513439007580979,-0.09312500000000012,0.2,True
E0,Aston Villa,Casa,Under 2.5 golos,16,16.0,0.5,0.5,0.2799923761135083,0.7200076238864918,0.03398058252427183,0.008750000000000008,1.970625,0.507453219156359,-0.014687499999999964,0.8,False
E0,Aston Villa,Casa,Handicap Asiático (AH),16,,,,,,,0.10374999999999998,1.875,0.5333333333333333,,,False
E0,Aston Villa,Casa,Casa marca (>=1),16,16.0,0.75,0.4330127018922193,0.5050123107060135,0.8981809801576265,0.010517799352750767,,,,,0.8,False
E0,Aston Villa,Casa,Clean sheet,16,16.0,0.375,0.4841229182759271,0.18480982554752803,0.6135935290206519,0.11448220064724918,,,,,0.4,False
E0,Aston Villa,Casa,Ambas marcam (BTTS),16,16.0,0.4375,0.49607837082461076,0.2309836333518552,0.6682180439322348,-0.11913430420711979,,,,,0.4,False
E0,Aston Villa,Casa,Over 1.5 golos,16,16.0,0.625,0.4841229182759271,0.38640647097934805,0.8151901744524719,-0.16140776699029125,,,,,0.6,False
E0,Aston Villa,Casa,Over 3.5 golos,16,16.0,0.25,0.4330127018922193,0.10181901984237347,0.4949876892939865,-0.03478964401294499,,,,,0.2,False
E0,Aston Villa,Casa,Cantos total Over 8.5,16,16.0,0.875,0.33071891388307384,0.6397666856325172,0.9650232506629429,0.2115695792880259,,,,,1.0,False
E0,Aston Villa,Casa,Cantos total Over 9.5,16,16.0,0.75,0.4330127018922193,0.5050123107060135,0.8981809801576265,0.18689320388349517,,,,,0.8,False
E0,Aston Villa,Casa,Cantos total Over 10.5,16,16.0,0.4375,0.49607837082461076,0.2309836333518552,0.6682180439322348,0.0038430420711974,,,,,0.8,False
E0,Aston Villa,Casa,Cantos equipa Over 4.5,16,16.0,0.6875,0.46351240544347894,0.4440393186673406,0.8583556494803894,0.1729368932038835,,,,,0.8,False
E0,Aston Villa,Casa,Cantos equipa Over 5.5,16,16.0,0.5625,0.49607837082461076,0.3317819560677652,0.7690163666481449,0.17900485436893204,,,,,0.8,False
E0,Aston Villa,Casa,Equipa ganha cantos,16,16.0,0.4375,0.49607837082461076,0.2309836333518552,0.6682180439322348,-0.002629449838187692,,,,,0.6,False
E0,Bournemouth,Fora,Vitória (1X2),15,15.0,0.2,0.4,0.07047420643610411,0.4518593533465045,-0.16407766990291262,-0.366,3.724000000000001,0.2685284640171857,-0.25519999999999965,0.4,False
E0,Bournemouth,Fora,Over 2.5 golos,15,15.0,0.6666666666666666,0.4714045207910317,0.4171312515121298,0.8482389930530875,0.1326860841423948,0.13866666666666666,1.6713333333333331,0.5983246908655765,0.114222222222222,0.2,True
E0,Bournemouth,Fora,Under 2.5 golos,15,15.0,0.3333333333333333,0.4714045207910317,0.15176100694691236,0.5828687484878702,-0.13268608414239486,-0.23666666666666664,2.228666666666667,0.4486987735566856,-0.25711111111111107,0.8,False
E0,Bournemouth,Fora,Handicap Asiático (AH),15,,,,,,,-0.022333333333333302,2.0633333333333335,0.4846526655896607,,,False
E0,Bournemouth,Fora,Casa marca (>=1),15,15.0,0.8,0.39999999999999997,0.5481406466534955,0.9295257935638959,0.06051779935275081,,,,,0.6,True
E0,Bournemouth,Fora,Clean sheet,15,15.0,0.26666666666666666,0.4422166387140533,0.10897276103182815,0.5195088965768675,0.00614886731391584,,,,,0.6,False
E0,Bournemouth,Fora,Ambas marcam (BTTS),15,15.0,0.6666666666666666,0.4714045207910317,0.4171312515121298,0.8482389930530875,0.11003236245954684,,,,,0.4,True
E0,Bournemouth,Fora,Over 1.5 golos,15,15.0,0.8,0.39999999999999997,0.5481406466534955,0.9295257935638959,0.013592233009708798,,,,,0.6,True
